SHEF_A,1,2,3,4,5,6,7,8,9,10
Gully/Manhole Defects,9.0,18.0,29.0,66.0,46.0,104.0,115.0,118.0,91.0,63.0
Highway Condition,936.0,1231.0,1282.0,1562.0,1859.0,2046.0,2021.0,1956.0,2070.0,2165.0
Highway Drainage,,,,,8.0,4.0,13.0,2.0,12.0,15.0
Ice & Snow,,4.0,1.0,5.0,7.0,6.0,12.0,16.0,18.0,11.0
Leafing,2.0,11.0,20.0,48.0,71.0,78.0,69.0,60.0,6.0,6.0
Lewisham Homes,2.0,38.0,84.0,34.0,8.0,4.0,8.0,4.0,,
Litter/Litter Bin,90.0,348.0,497.0,722.0,753.0,1179.0,486.0,983.0,634.0,701.0
Manhole Covers,72.0,149.0,281.0,329.0,271.0,315.0,428.0,378.0,323.0,330.0
Manhole Defects,,8.0,8.0,21.0,17.0,16.0,12.0,8.0,2.0,1.0
Missed Bin Collection,8.0,77.0,131.0,122.0,52.0,77.0,24.0,27.0,3.0,
Noise,2.0,2.0,1.0,1.0,,,,,2.0,
Obstruction,378.0,546.0,726.0,794.0,742.0,779.0,754.0,784.0,684.0,465.0
Open Spaces/Parks,447.0,868.0,710.0,838.0,683.0,531.0,870.0,758.0,987.0,848.0
Other,1851.0,2052.0,2119.0,2566.0,2561.0,2623.0,2666.0,2510.0,2397.0,2116.0
Overgrown Vegetation,433.0,808.0,1021.0,1338.0,1106.0,1531.0,1862.0,2067.0,2195.0,2369.0
Parking,906.0,1136.0,1172.0,1068.0,1055.0,951.0,925.0,1206.0,954.0,931.0
Pavement /Footway Defects,1484.0,2091.0,2721.0,3040.0,2894.0,2866.0,3067.0,3628.0,3455.0,4308.0
Pest Control,,,,,,,,1.0,,
Phoenix HA,2.0,18.0,10.0,1.0,,,,,,
Potholes,2946.0,4065.0,5511.0,6481.0,7270.0,9866.0,11389.0,12172.0,11587.0,11079.0
Property Damage,,,,,1.0,,1.0,,1.0,
Protected Trees,,,,,1.0,,,,1.0,
Public Toilets,5.0,9.0,11.0,11.0,22.0,7.0,23.0,20.0,9.0,12.0
Recycling,5.0,12.0,16.0,17.0,10.0,20.0,25.0,11.0,7.0,
Retaining Wall,10.0,12.0,5.0,8.0,3.0,7.0,13.0,5.0,12.0,2.0
Right of Way,129.0,220.0,199.0,221.0,320.0,306.0,372.0,342.0,209.0,173.0
Road Markings,129.0,207.0,366.0,575.0,399.0,657.0,574.0,759.0,709.0,839.0
Road Safety,2.0,10.0,18.0,24.0,13.0,21.0,22.0,21.0,29.0,7.0
Road Surface Defects,432.0,831.0,1241.0,1720.0,1522.0,2011.0,2521.0,3127.0,3581.0,3976.0
Road Works,45.0,194.0,212.0,402.0,254.0,282.0,334.0,249.0,230.0,180.0
Road/Pavement Defects,9.0,40.0,80.0,80.0,79.0,67.0,99.0,109.0,84.0,107.0
Rubbish,1370.0,1383.0,1241.0,1119.0,891.0,865.0,768.0,942.0,720.0,749.0
Salt Bins,,,,2.0,,2.0,5.0,3.0,4.0,4.0
Shopping Trolley,21.0,32.0,58.0,75.0,20.0,10.0,2.0,3.0,,
Skips,,,,,2.0,,1.0,3.0,1.0,1.0
Spillage on Road,11.0,25.0,31.0,67.0,59.0,56.0,41.0,47.0,28.0,22.0
Street Cleaning,998.0,1954.0,2089.0,2337.0,2427.0,1814.0,2232.0,2852.0,2639.0,1938.0
Street Furniture,85.0,128.0,193.0,259.0,211.0,169.0,190.0,181.0,131.0,139.0
Street Lights,2061.0,2840.0,3040.0,3454.0,3733.0,3874.0,4659.0,5087.0,5613.0,6941.0
Street Name Plates,91.0,147.0,139.0,168.0,151.0,183.0,213.0,227.0,207.0,266.0
Street Signs,410.0,760.0,957.0,1148.0,1163.0,1478.0,1702.0,1883.0,1564.0,1618.0
Trade Waste,1.0,12.0,17.0,18.0,6.0,15.0,2.0,4.0,,2.0
Traffic Lights,232.0,269.0,252.0,356.0,338.0,322.0,390.0,460.0,506.0,484.0
Trees and Hedges RoW,7.0,30.0,49.0,53.0,103.0,110.0,191.0,228.0,183.0,149.0
Trees on RoW,,6.0,16.0,30.0,27.0,45.0,24.0,21.0,30.0,39.0
Trip Hazard,97.0,82.0,76.0,141.0,93.0,128.0,162.0,132.0,161.0,85.0
Utility Works,43.0,99.0,163.0,163.0,155.0,117.0,118.0,51.0,40.0,34.0
Vehicle Access,1.0,1.0,3.0,1.0,2.0,8.0,1.0,,1.0,1.0
Verge Damage,17.0,17.0,40.0,27.0,27.0,62.0,91.0,104.0,93.0,64.0
Zebra Crossing,,7.0,6.0,2.0,,,8.0,4.0,7.0,7.0
