SHEF_A,1,2,3,4,5,6,7,8,9,10
Property Damage,,,,,2.0,,,,1.0,
Protected Trees,,,,1.0,,,,1.0,,
Public Toilets,6.0,7.0,7.0,26.0,8.0,9.0,15.0,14.0,7.0,14.0
Recycling,5.0,5.0,14.0,29.0,15.0,19.0,13.0,7.0,16.0,
Retaining Wall,10.0,3.0,11.0,11.0,5.0,4.0,10.0,7.0,7.0,9.0
Right of Way,109.0,191.0,156.0,182.0,359.0,295.0,259.0,358.0,443.0,139.0
Road Markings,97.0,163.0,421.0,510.0,571.0,656.0,682.0,630.0,697.0,787.0
Road Safety,2.0,7.0,13.0,25.0,17.0,25.0,28.0,24.0,19.0,7.0
Road Surface Defects,486.0,634.0,1394.0,1669.0,1738.0,2048.0,2526.0,2894.0,3319.0,4254.0
Road Works,45.0,177.0,252.0,297.0,212.0,361.0,311.0,274.0,243.0,210.0
Road/Pavement Defects,3.0,62.0,89.0,55.0,78.0,82.0,88.0,74.0,121.0,102.0
Rubbish,1145.0,1301.0,1008.0,1185.0,846.0,710.0,606.0,713.0,615.0,954.0
Salt Bins,,,,2.0,2.0,,2.0,1.0,5.0,8.0
Shopping Trolley,20.0,45.0,40.0,89.0,12.0,10.0,1.0,3.0,1.0,
Skips,,,,2.0,,1.0,1.0,2.0,1.0,1.0
Spillage on Road,13.0,20.0,49.0,35.0,50.0,57.0,61.0,43.0,31.0,28.0
Street Cleaning,1552.0,1778.0,2119.0,2502.0,2407.0,1743.0,1903.0,2526.0,2144.0,2059.0
Street Furniture,64.0,143.0,211.0,220.0,217.0,189.0,183.0,180.0,136.0,143.0
Street Lights,1689.0,2487.0,3200.0,3727.0,3953.0,3928.0,4622.0,4380.0,4889.0,6236.0
Street Name Plates,87.0,126.0,145.0,174.0,155.0,184.0,213.0,218.0,179.0,252.0
Street Signs,410.0,665.0,990.0,979.0,1082.0,1118.0,1496.0,1630.0,1869.0,2145.0
Trade Waste,1.0,13.0,17.0,15.0,15.0,8.0,2.0,,4.0,2.0
Traffic Lights,161.0,249.0,272.0,315.0,305.0,334.0,366.0,338.0,393.0,591.0
Trees and Hedges RoW,4.0,29.0,35.0,87.0,100.0,101.0,92.0,232.0,214.0,209.0
Trees on RoW,,12.0,18.0,25.0,49.0,29.0,15.0,25.0,34.0,31.0
Trip Hazard,68.0,83.0,113.0,134.0,138.0,180.0,174.0,127.0,109.0,31.0
Utility Works,34.0,110.0,176.0,118.0,150.0,127.0,131.0,55.0,46.0,36.0
Vehicle Access,1.0,2.0,1.0,2.0,3.0,3.0,5.0,,,2.0
Verge Damage,16.0,14.0,45.0,25.0,36.0,49.0,73.0,88.0,135.0,61.0
Zebra Crossing,,4.0,4.0,3.0,4.0,8.0,,6.0,7.0,5.0
