SHEF_A,1,2,3,4,5,6,7,8,9,10
Grounds Maintenance,1.0,,,1.0,,1.0,,,1.0,1.0
Gullies,393.0,619.0,544.0,374.0,277.0,389.0,271.0,296.0,172.0,112.0
Gully/Manhole Defects,76.0,95.0,89.0,112.0,76.0,74.0,64.0,39.0,10.0,24.0
Highway Condition,2012.0,1863.0,1856.0,1335.0,1409.0,1404.0,1507.0,1409.0,1218.0,1096.0
Highway Drainage,9.0,9.0,3.0,3.0,9.0,6.0,4.0,1.0,9.0,1.0
Ice & Snow,8.0,17.0,11.0,6.0,11.0,2.0,8.0,8.0,4.0,5.0
Leafing,6.0,8.0,55.0,59.0,98.0,56.0,43.0,30.0,14.0,2.0
Lewisham Homes,1.0,8.0,17.0,20.0,50.0,3.0,75.0,6.0,2.0,
Litter/Litter Bin,484.0,488.0,1307.0,876.0,603.0,1077.0,583.0,503.0,363.0,109.0
Manhole Covers,378.0,330.0,384.0,320.0,267.0,291.0,308.0,223.0,188.0,187.0
Manhole Defects,7.0,2.0,6.0,15.0,17.0,27.0,12.0,4.0,3.0,
Missed Bin Collection,24.0,75.0,109.0,71.0,124.0,42.0,52.0,11.0,13.0,
Noise,1.0,1.0,,,1.0,,1.0,,2.0,2.0
Obstruction,513.0,863.0,811.0,847.0,851.0,819.0,679.0,598.0,336.0,335.0
Open Spaces/Parks,281.0,455.0,588.0,736.0,873.0,819.0,1081.0,903.0,829.0,596.0
Other,2097.0,2311.0,2616.0,2282.0,2426.0,2459.0,2514.0,1979.0,1651.0,1751.0
Overgrown Vegetation,1255.0,1449.0,1380.0,1126.0,1517.0,1612.0,1765.0,1538.0,1652.0,1436.0
Parking,864.0,1032.0,1105.0,1074.0,938.0,855.0,970.0,989.0,1013.0,771.0
Pavement /Footway Defects,2287.0,2579.0,3305.0,2887.0,2871.0,2934.0,2946.0,2892.0,2847.0,2478.0
Pest Control,,,1.0,,,,,,,
Phoenix HA,,1.0,5.0,6.0,12.0,2.0,2.0,3.0,,
Potholes,10963.0,10760.0,8122.0,6495.0,6474.0,6655.0,7173.0,6778.0,6508.0,6259.0
Property Damage,,1.0,,1.0,1.0,,,,,
Protected Trees,,,,,1.0,,,1.0,,
Public Toilets,7.0,17.0,8.0,15.0,9.0,32.0,10.0,4.0,5.0,6.0
Recycling,26.0,19.0,9.0,16.0,9.0,8.0,21.0,11.0,3.0,1.0
Retaining Wall,3.0,14.0,19.0,12.0,4.0,11.0,8.0,4.0,2.0,
Right of Way,476.0,246.0,298.0,197.0,263.0,182.0,160.0,161.0,210.0,298.0
Road Markings,564.0,680.0,522.0,451.0,449.0,431.0,463.0,510.0,584.0,560.0
Road Safety,31.0,35.0,12.0,10.0,17.0,13.0,12.0,7.0,9.0,21.0
Road Surface Defects,1585.0,2147.0,1843.0,2012.0,1869.0,1997.0,2523.0,2762.0,2698.0,1526.0
Road Works,389.0,330.0,355.0,296.0,211.0,222.0,143.0,129.0,139.0,168.0
Road/Pavement Defects,78.0,113.0,88.0,63.0,70.0,130.0,75.0,45.0,54.0,38.0
Rubbish,1086.0,1182.0,1288.0,1009.0,883.0,735.0,859.0,747.0,621.0,673.0
Salt Bins,5.0,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,3.0
Shopping Trolley,15.0,65.0,43.0,25.0,29.0,3.0,17.0,6.0,18.0,
Skips,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0
Spillage on Road,77.0,36.0,43.0,51.0,59.0,44.0,33.0,18.0,14.0,12.0
Street Cleaning,756.0,1276.0,1945.0,3149.0,2694.0,2555.0,2871.0,2315.0,2188.0,984.0
Street Furniture,193.0,174.0,208.0,205.0,203.0,227.0,165.0,92.0,93.0,126.0
Street Lights,2241.0,3252.0,3487.0,3338.0,3801.0,3828.0,4363.0,4493.0,4904.0,5404.0
Street Name Plates,130.0,169.0,169.0,135.0,157.0,181.0,186.0,187.0,209.0,210.0
Street Signs,1557.0,1520.0,1790.0,1374.0,1119.0,1221.0,1114.0,997.0,883.0,809.0
Trade Waste,2.0,12.0,25.0,14.0,16.0,6.0,2.0,,,
Traffic Lights,319.0,335.0,384.0,339.0,273.0,285.0,337.0,406.0,348.0,298.0
Trees and Hedges RoW,84.0,137.0,133.0,170.0,112.0,117.0,129.0,114.0,46.0,61.0
Trees on RoW,8.0,5.0,8.0,5.0,17.0,7.0,29.0,30.0,59.0,70.0
Trip Hazard,121.0,220.0,96.0,64.0,82.0,85.0,113.0,106.0,90.0,180.0
Utility Works,160.0,159.0,128.0,150.0,108.0,125.0,81.0,32.0,32.0,8.0
Vehicle Access,6.0,2.0,,1.0,,2.0,2.0,,3.0,3.0
Verge Damage,46.0,47.0,64.0,42.0,61.0,55.0,71.0,45.0,60.0,51.0
Zebra Crossing,4.0,4.0,6.0,4.0,2.0,10.0,4.0,4.0,1.0,2.0
