SHEF_A,1,2,3,4,5,6,7,8,9,10
Gates/Stiles RoW,,1.0,5.0,2.0,3.0,24.0,80.0,62.0,55.0,18.0
General Highways Enquiries,57.0,114.0,178.0,204.0,191.0,158.0,186.0,147.0,142.0,87.0
Graffiti,295.0,749.0,1039.0,1278.0,1299.0,1344.0,1139.0,1396.0,1261.0,636.0
Grass/Weed Control,21.0,147.0,213.0,351.0,385.0,497.0,566.0,566.0,737.0,835.0
Grids and Drains,11.0,23.0,13.0,10.0,21.0,14.0,12.0,23.0,35.0,2.0
Grit Bins,7.0,8.0,20.0,38.0,12.0,20.0,23.0,22.0,17.0,26.0
Gritting,3.0,2.0,,,2.0,1.0,2.0,,,
Grounds Maintenance,,,,,,1.0,,,2.0,2.0
Gullies,151.0,261.0,229.0,288.0,312.0,292.0,530.0,379.0,431.0,574.0
Gully/Manhole Defects,9.0,18.0,33.0,65.0,46.0,124.0,107.0,124.0,79.0,54.0
Highway Condition,789.0,1047.0,1163.0,1418.0,1688.0,1849.0,1734.0,1697.0,1841.0,1883.0
Highway Drainage,,,,,8.0,4.0,13.0,2.0,15.0,12.0
Ice & Snow,,4.0,1.0,6.0,6.0,6.0,13.0,19.0,14.0,11.0
Leafing,2.0,11.0,35.0,37.0,68.0,82.0,84.0,42.0,4.0,6.0
Lewisham Homes,2.0,42.0,80.0,34.0,8.0,8.0,8.0,,,
Litter/Litter Bin,90.0,348.0,513.0,716.0,783.0,1199.0,519.0,941.0,643.0,641.0
Manhole Covers,72.0,149.0,295.0,330.0,313.0,314.0,401.0,371.0,319.0,312.0
Manhole Defects,,8.0,9.0,20.0,17.0,16.0,17.0,5.0,,1.0
Missed Bin Collection,8.0,78.0,134.0,120.0,51.0,85.0,33.0,12.0,,
Noise,2.0,2.0,1.0,1.0,,,,,2.0,
Obstruction,378.0,550.0,772.0,763.0,820.0,772.0,771.0,722.0,654.0,450.0
Open Spaces/Parks,414.0,832.0,676.0,790.0,673.0,549.0,884.0,648.0,964.0,731.0
Other,1708.0,1876.0,2065.0,2483.0,2498.0,2533.0,2555.0,2240.0,2247.0,1881.0
Overgrown Vegetation,433.0,818.0,1097.0,1297.0,1190.0,1564.0,1923.0,1977.0,2165.0,2266.0
Parking,833.0,1044.0,1117.0,994.0,988.0,903.0,903.0,1100.0,897.0,832.0
Pavement /Footway Defects,1350.0,1923.0,2637.0,2896.0,2845.0,2790.0,2915.0,3368.0,3263.0,4039.0
Pest Control,,,,,,,1.0,,,
Phoenix HA,2.0,18.0,10.0,1.0,,,,,,
Potholes,2458.0,3606.0,5271.0,6140.0,6710.0,9794.0,10486.0,11113.0,10622.0,9987.0
Property Damage,,,,,1.0,,1.0,,1.0,
Protected Trees,,,,,1.0,,,,1.0,
Public Toilets,5.0,8.0,9.0,10.0,19.0,7.0,25.0,15.0,7.0,8.0
Recycling,5.0,12.0,16.0,17.0,10.0,23.0,24.0,13.0,3.0,
Retaining Wall,10.0,12.0,5.0,8.0,4.0,7.0,16.0,1.0,12.0,2.0
Right of Way,129.0,221.0,204.0,229.0,315.0,360.0,341.0,315.0,210.0,167.0
Road Markings,129.0,207.0,387.0,561.0,444.0,665.0,575.0,751.0,675.0,820.0
Road Safety,2.0,10.0,18.0,24.0,13.0,23.0,21.0,21.0,28.0,7.0
Road Surface Defects,432.0,835.0,1296.0,1680.0,1653.0,2097.0,2704.0,2969.0,3487.0,3809.0
Road Works,45.0,194.0,234.0,401.0,255.0,293.0,309.0,259.0,221.0,171.0
Road/Pavement Defects,9.0,40.0,88.0,78.0,77.0,73.0,96.0,104.0,82.0,107.0
Rubbish,1226.0,1248.0,1172.0,1033.0,824.0,846.0,688.0,778.0,608.0,660.0
Salt Bins,,,,2.0,,2.0,5.0,3.0,4.0,4.0
Shopping Trolley,21.0,32.0,58.0,76.0,19.0,11.0,4.0,,,
Skips,,,,,2.0,,2.0,2.0,1.0,1.0
Spillage on Road,11.0,25.0,35.0,71.0,57.0,52.0,50.0,38.0,26.0,22.0
Street Cleaning,927.0,1864.0,2054.0,2274.0,2432.0,1884.0,2451.0,2573.0,2585.0,1689.0
Street Furniture,85.0,129.0,210.0,251.0,224.0,162.0,192.0,169.0,127.0,137.0
Street Lights,1831.0,2608.0,2904.0,3291.0,3661.0,3748.0,4485.0,4834.0,5235.0,6514.0
Street Name Plates,88.0,135.0,147.0,157.0,154.0,188.0,191.0,226.0,197.0,250.0
Street Signs,391.0,739.0,952.0,1152.0,1155.0,1557.0,1639.0,1783.0,1513.0,1503.0
Trade Waste,1.0,12.0,17.0,18.0,6.0,15.0,6.0,,,2.0
Traffic Lights,201.0,242.0,242.0,330.0,332.0,298.0,346.0,423.0,480.0,430.0
Trees and Hedges RoW,7.0,30.0,57.0,48.0,109.0,117.0,186.0,244.0,160.0,145.0
Trees on RoW,,6.0,16.0,30.0,31.0,42.0,24.0,20.0,32.0,37.0
Trip Hazard,97.0,82.0,82.0,135.0,99.0,153.0,134.0,136.0,154.0,85.0
Utility Works,43.0,99.0,169.0,164.0,175.0,99.0,112.0,52.0,42.0,28.0
Vehicle Access,1.0,1.0,3.0,1.0,2.0,8.0,1.0,,1.0,1.0
Verge Damage,17.0,17.0,42.0,25.0,32.0,66.0,95.0,96.0,90.0,62.0
Zebra Crossing,,7.0,6.0,2.0,,,12.0,,7.0,7.0
