SHEF_A,1,2,3,4,5,6,7,8,9,10
Gates/Stiles RoW,,1.0,5.0,2.0,1.0,20.0,76.0,70.0,56.0,19.0
General Highways Enquiries,57.0,113.0,157.0,209.0,169.0,154.0,194.0,165.0,151.0,95.0
Graffiti,310.0,771.0,979.0,1209.0,1275.0,1348.0,1090.0,1602.0,1333.0,747.0
Grass/Weed Control,19.0,148.0,169.0,327.0,347.0,467.0,555.0,595.0,779.0,912.0
Grids and Drains,11.0,23.0,13.0,7.0,24.0,11.0,8.0,29.0,32.0,6.0
Grit Bins,7.0,8.0,14.0,39.0,15.0,16.0,26.0,25.0,17.0,26.0
Gritting,3.0,2.0,,,2.0,1.0,2.0,,,
Grounds Maintenance,,,,,,1.0,,,2.0,2.0
Gullies,149.0,257.0,219.0,281.0,251.0,334.0,438.0,486.0,441.0,591.0
Gully/Manhole Defects,9.0,16.0,23.0,72.0,42.0,95.0,125.0,110.0,101.0,66.0
Highway Condition,937.0,1230.0,1206.0,1491.0,1799.0,2089.0,1992.0,2118.0,2104.0,2211.0
Highway Drainage,,,,,2.0,10.0,13.0,2.0,12.0,15.0
Ice & Snow,,4.0,1.0,5.0,7.0,5.0,9.0,19.0,19.0,11.0
Leafing,2.0,11.0,15.0,48.0,67.0,74.0,82.0,60.0,6.0,6.0
Lewisham Homes,2.0,38.0,84.0,25.0,17.0,4.0,8.0,4.0,,
Litter/Litter Bin,70.0,362.0,448.0,714.0,759.0,1158.0,529.0,970.0,677.0,706.0
Manhole Covers,72.0,146.0,264.0,321.0,272.0,311.0,406.0,405.0,345.0,334.0
Manhole Defects,,8.0,5.0,21.0,20.0,14.0,14.0,8.0,2.0,1.0
Missed Bin Collection,8.0,77.0,114.0,87.0,103.0,63.0,39.0,27.0,3.0,
Noise,2.0,2.0,1.0,1.0,,,,,2.0,
Obstruction,377.0,527.0,688.0,786.0,742.0,711.0,833.0,811.0,697.0,480.0
Open Spaces/Parks,442.0,868.0,681.0,760.0,735.0,553.0,827.0,813.0,991.0,872.0
Other,1840.0,2022.0,2027.0,2502.0,2478.0,2458.0,2888.0,2615.0,2477.0,2171.0
Overgrown Vegetation,426.0,796.0,933.0,1348.0,1110.0,1431.0,1778.0,2253.0,2207.0,2448.0
Parking,905.0,1105.0,1149.0,1016.0,1061.0,969.0,899.0,1269.0,981.0,958.0
Pavement /Footway Defects,1482.0,2032.0,2677.0,2974.0,2818.0,2820.0,3079.0,3725.0,3567.0,4397.0
Pest Control,,,,,,,,1.0,,
Phoenix HA,2.0,18.0,10.0,1.0,,,,,,
Potholes,2943.0,3975.0,5156.0,6004.0,7359.0,9645.0,11227.0,12978.0,11912.0,11235.0
Property Damage,,,,,1.0,,1.0,,1.0,
Protected Trees,,,,,1.0,,,,1.0,
Public Toilets,5.0,9.0,11.0,10.0,23.0,7.0,20.0,22.0,10.0,12.0
Recycling,5.0,10.0,18.0,16.0,11.0,20.0,19.0,17.0,7.0,
Retaining Wall,10.0,10.0,7.0,8.0,3.0,7.0,10.0,8.0,12.0,2.0
Right of Way,124.0,219.0,195.0,227.0,308.0,286.0,376.0,371.0,203.0,182.0
Road Markings,129.0,194.0,319.0,582.0,419.0,640.0,572.0,752.0,760.0,847.0
Road Safety,2.0,10.0,18.0,20.0,16.0,20.0,21.0,22.0,30.0,8.0
Road Surface Defects,428.0,820.0,1182.0,1602.0,1580.0,1896.0,2480.0,3254.0,3591.0,4129.0
Road Works,45.0,163.0,230.0,379.0,263.0,293.0,310.0,270.0,237.0,192.0
Road/Pavement Defects,9.0,37.0,83.0,78.0,71.0,68.0,101.0,112.0,81.0,114.0
Rubbish,1366.0,1362.0,1204.0,1045.0,940.0,882.0,779.0,969.0,749.0,767.0
Salt Bins,,,,2.0,,2.0,5.0,3.0,4.0,4.0
Shopping Trolley,21.0,32.0,56.0,71.0,24.0,12.0,2.0,3.0,,
Skips,,,,,2.0,,1.0,3.0,1.0,1.0
Spillage on Road,11.0,25.0,29.0,66.0,59.0,52.0,44.0,48.0,30.0,23.0
Street Cleaning,999.0,1948.0,1977.0,2186.0,2460.0,1908.0,2203.0,2901.0,2706.0,2005.0
Street Furniture,83.0,125.0,185.0,256.0,209.0,165.0,189.0,198.0,132.0,144.0
Street Lights,2066.0,2777.0,2933.0,3297.0,3704.0,3898.0,4499.0,5388.0,5705.0,7131.0
Street Name Plates,91.0,143.0,134.0,163.0,143.0,186.0,208.0,242.0,212.0,273.0
Street Signs,409.0,744.0,919.0,1111.0,1069.0,1533.0,1617.0,2033.0,1588.0,1667.0
Trade Waste,1.0,12.0,17.0,12.0,12.0,15.0,2.0,4.0,,2.0
Traffic Lights,228.0,269.0,230.0,356.0,342.0,327.0,341.0,498.0,519.0,501.0
Trees and Hedges RoW,7.0,29.0,40.0,61.0,91.0,109.0,195.0,218.0,200.0,153.0
Trees on RoW,,6.0,15.0,25.0,30.0,40.0,30.0,23.0,30.0,39.0
Trip Hazard,97.0,79.0,63.0,149.0,99.0,122.0,159.0,140.0,163.0,86.0
Utility Works,43.0,77.0,167.0,171.0,149.0,131.0,104.0,63.0,44.0,34.0
Vehicle Access,1.0,1.0,3.0,1.0,2.0,7.0,2.0,,1.0,1.0
Verge Damage,17.0,17.0,38.0,28.0,22.0,50.0,99.0,112.0,94.0,65.0
Zebra Crossing,,7.0,6.0,2.0,,,2.0,10.0,6.0,8.0
