SHEF_A,1,2,3,4,5,6,7,8,9,10
Garden Waste,,10.0,28.0,12.0,19.0,16.0,10.0,23.0,25.0,22.0
Gates/Stiles RoW,,1.0,2.0,,3.0,14.0,10.0,23.0,32.0,
General Highways Enquiries,75.0,68.0,104.0,74.0,78.0,81.0,92.0,130.0,176.0,314.0
Graffiti,215.0,332.0,423.0,363.0,597.0,528.0,465.0,753.0,1327.0,1783.0
Grass/Weed Control,61.0,132.0,167.0,196.0,264.0,340.0,443.0,544.0,675.0,544.0
Grids and Drains,10.0,3.0,5.0,11.0,10.0,2.0,3.0,,7.0,17.0
Grit Bins,16.0,27.0,26.0,29.0,30.0,43.0,30.0,45.0,23.0,66.0
Gritting,2.0,,1.0,,1.0,1.0,,,2.0,
Grounds Maintenance,,,,1.0,,,,2.0,2.0,
Gullies,129.0,83.0,88.0,78.0,117.0,93.0,105.0,106.0,159.0,449.0
Gully/Manhole Defects,29.0,37.0,55.0,24.0,50.0,45.0,42.0,65.0,137.0,85.0
Highway Condition,654.0,749.0,976.0,1143.0,1290.0,1511.0,1799.0,2087.0,2289.0,2040.0
Highway Drainage,,3.0,,,5.0,7.0,1.0,23.0,8.0,2.0
Ice & Snow,1.0,3.0,1.0,6.0,4.0,5.0,8.0,11.0,22.0,17.0
Leafing,,16.0,10.0,13.0,12.0,28.0,27.0,28.0,33.0,118.0
Lewisham Homes,,4.0,34.0,10.0,18.0,45.0,6.0,31.0,14.0,19.0
Litter/Litter Bin,84.0,64.0,179.0,140.0,198.0,260.0,272.0,337.0,361.0,1408.0
Manhole Covers,115.0,171.0,228.0,215.0,226.0,182.0,212.0,206.0,191.0,236.0
Manhole Defects,,9.0,12.0,2.0,6.0,7.0,4.0,11.0,8.0,23.0
Missed Bin Collection,,3.0,36.0,53.0,45.0,118.0,93.0,107.0,98.0,82.0
Noise,,,2.0,2.0,1.0,5.0,1.0,1.0,,
Obstruction,425.0,507.0,749.0,628.0,781.0,633.0,571.0,606.0,469.0,673.0
Open Spaces/Parks,270.0,495.0,588.0,538.0,624.0,677.0,628.0,765.0,647.0,448.0
Other,1547.0,1871.0,2258.0,2350.0,2057.0,2552.0,2732.0,2958.0,2784.0,2648.0
Overgrown Vegetation,337.0,593.0,828.0,685.0,823.0,1208.0,1231.0,1519.0,1089.0,935.0
Parking,584.0,676.0,737.0,737.0,756.0,736.0,786.0,793.0,740.0,721.0
Pavement /Footway Defects,1121.0,1236.0,1568.0,1837.0,1699.0,1934.0,2075.0,2353.0,2688.0,3734.0
Pest Control,,,,1.0,1.0,,,,,2.0
Phoenix HA,,3.0,11.0,16.0,,,,,,
Potholes,2322.0,3004.0,3721.0,3959.0,4337.0,6099.0,6792.0,8485.0,8918.0,6610.0
Property Damage,1.0,,,3.0,3.0,,,4.0,1.0,
Public Toilets,3.0,5.0,5.0,7.0,13.0,7.0,17.0,13.0,18.0,30.0
Recycling,10.0,23.0,1.0,6.0,,5.0,3.0,4.0,3.0,43.0
Retaining Wall,3.0,4.0,8.0,1.0,6.0,8.0,4.0,11.0,1.0,17.0
Right of Way,69.0,59.0,78.0,278.0,243.0,220.0,124.0,201.0,122.0,117.0
Road Markings,136.0,243.0,309.0,353.0,391.0,577.0,543.0,717.0,723.0,685.0
Road Safety,12.0,24.0,45.0,28.0,25.0,49.0,36.0,44.0,8.0,2.0
Road Surface Defects,374.0,728.0,1221.0,927.0,1389.0,1671.0,1872.0,2922.0,2582.0,2926.0
Road Works,25.0,48.0,64.0,83.0,64.0,79.0,94.0,151.0,134.0,104.0
Road/Pavement Defects,,9.0,55.0,59.0,138.0,24.0,10.0,7.0,2.0,2.0
Rubbish,635.0,745.0,728.0,668.0,741.0,687.0,641.0,698.0,733.0,1026.0
Salt Bins,,3.0,4.0,10.0,10.0,8.0,14.0,34.0,35.0,41.0
Shopping Trolley,6.0,7.0,27.0,22.0,16.0,43.0,35.0,12.0,49.0,8.0
Skips,1.0,,1.0,,,1.0,,,2.0,2.0
Spillage on Road,7.0,11.0,28.0,23.0,23.0,42.0,32.0,41.0,17.0,42.0
Street Cleaning,628.0,1567.0,1719.0,1505.0,1844.0,1723.0,2155.0,2336.0,2811.0,2144.0
Street Furniture,32.0,60.0,83.0,123.0,98.0,69.0,56.0,71.0,28.0,97.0
Street Lights,1975.0,2419.0,2910.0,2962.0,2959.0,3615.0,4119.0,4769.0,4396.0,5370.0
Street Name Plates,69.0,98.0,76.0,99.0,119.0,129.0,123.0,144.0,136.0,145.0
Street Signs,340.0,451.0,624.0,724.0,679.0,828.0,1063.0,1264.0,1644.0,1931.0
Trade Waste,,3.0,10.0,7.0,1.0,17.0,15.0,16.0,19.0,9.0
Traffic Lights,189.0,198.0,237.0,248.0,309.0,302.0,312.0,428.0,471.0,593.0
Trees and Hedges RoW,23.0,44.0,80.0,63.0,105.0,49.0,86.0,118.0,221.0,155.0
Trees on RoW,,9.0,13.0,22.0,14.0,13.0,18.0,13.0,15.0,14.0
Trip Hazard,125.0,101.0,152.0,127.0,105.0,148.0,122.0,143.0,46.0,18.0
Utility Works,27.0,34.0,43.0,55.0,50.0,37.0,35.0,48.0,28.0,102.0
Vehicle Access,,,,,1.0,1.0,,,,
Zebra Crossing,,,,1.0,,,,,,
