SHEF_A,1,2,3,4,5,6,7,8,9,10
Lewisham Homes,,,9.0,22.0,42.0,24.0,50.0,12.0,16.0,6.0
Litter/Litter Bin,121.0,108.0,98.0,184.0,196.0,194.0,468.0,480.0,704.0,750.0
Manhole Covers,161.0,144.0,191.0,277.0,198.0,197.0,223.0,196.0,218.0,177.0
Manhole Defects,,1.0,10.0,7.0,6.0,2.0,15.0,10.0,13.0,18.0
Missed Bin Collection,,5.0,31.0,64.0,67.0,104.0,179.0,111.0,49.0,25.0
Noise,,,2.0,3.0,2.0,,4.0,1.0,,
Obstruction,576.0,452.0,595.0,777.0,769.0,634.0,665.0,461.0,584.0,529.0
Open Spaces/Parks,295.0,445.0,486.0,525.0,614.0,727.0,616.0,671.0,854.0,447.0
Other,1760.0,2167.0,2472.0,2448.0,2078.0,2160.0,2803.0,2716.0,3042.0,2111.0
Overgrown Vegetation,472.0,507.0,654.0,860.0,730.0,928.0,1197.0,1188.0,1635.0,1077.0
Parking,620.0,691.0,775.0,721.0,801.0,752.0,688.0,772.0,785.0,661.0
Pavement /Footway Defects,1226.0,1471.0,1721.0,1921.0,1776.0,1844.0,2329.0,2313.0,2559.0,3085.0
Pest Control,,,1.0,,,1.0,1.0,,,1.0
Phoenix HA,,1.0,12.0,4.0,13.0,,,,,
Potholes,2647.0,3065.0,3941.0,4317.0,4258.0,5596.0,7492.0,7262.0,8516.0,7153.0
Property Damage,1.0,,1.0,4.0,1.0,1.0,,1.0,3.0,
Public Toilets,5.0,3.0,5.0,8.0,13.0,16.0,18.0,11.0,17.0,22.0
Recycling,28.0,6.0,3.0,13.0,17.0,4.0,6.0,6.0,6.0,9.0
Retaining Wall,3.0,8.0,5.0,10.0,9.0,6.0,7.0,3.0,5.0,7.0
Right of Way,91.0,52.0,173.0,173.0,254.0,174.0,162.0,131.0,186.0,115.0
Road Markings,200.0,220.0,336.0,436.0,332.0,616.0,529.0,557.0,740.0,711.0
Road Safety,14.0,29.0,28.0,36.0,19.0,40.0,45.0,29.0,31.0,2.0
Road Surface Defects,515.0,739.0,916.0,1222.0,1126.0,1492.0,1525.0,2212.0,3457.0,3408.0
Road Works,42.0,37.0,103.0,56.0,54.0,71.0,156.0,76.0,146.0,105.0
Road/Pavement Defects,,17.0,18.0,36.0,108.0,51.0,44.0,21.0,11.0,
Rubbish,651.0,738.0,786.0,720.0,739.0,833.0,857.0,671.0,642.0,665.0
Salt Bins,,5.0,4.0,14.0,4.0,13.0,11.0,21.0,40.0,47.0
Shopping Trolley,6.0,7.0,8.0,49.0,27.0,51.0,30.0,29.0,5.0,13.0
Skips,1.0,,1.0,,,,1.0,2.0,1.0,1.0
Spillage on Road,11.0,16.0,17.0,26.0,22.0,29.0,46.0,38.0,26.0,35.0
Street Cleaning,748.0,1251.0,1454.0,1561.0,1813.0,1745.0,1832.0,2675.0,3121.0,2232.0
Street Furniture,57.0,38.0,77.0,107.0,78.0,74.0,85.0,79.0,66.0,56.0
Street Lights,2618.0,2471.0,2923.0,3536.0,3163.0,3486.0,4186.0,3746.0,4517.0,4848.0
Street Name Plates,91.0,90.0,90.0,109.0,106.0,123.0,154.0,129.0,109.0,137.0
Street Signs,411.0,548.0,634.0,829.0,757.0,863.0,1207.0,1288.0,1773.0,1238.0
Trade Waste,,1.0,9.0,18.0,4.0,16.0,19.0,21.0,7.0,2.0
Traffic Lights,198.0,254.0,294.0,291.0,279.0,358.0,334.0,346.0,475.0,458.0
Trees and Hedges RoW,27.0,41.0,84.0,53.0,84.0,65.0,84.0,115.0,196.0,195.0
Trees on RoW,,17.0,8.0,28.0,11.0,7.0,6.0,22.0,11.0,21.0
Trip Hazard,158.0,67.0,94.0,176.0,95.0,136.0,137.0,117.0,93.0,14.0
Utility Works,43.0,48.0,53.0,79.0,45.0,31.0,38.0,43.0,32.0,47.0
Vehicle Access,,,1.0,,,1.0,,,,
Zebra Crossing,,,,,1.0,,,,,
