SHEF_A,1,2,3,4,5,6,7,8,9,10
Missed Bin Collection,135.0,196.0,171.0,110.0,23.0,,,,,
Noise,5.0,4.0,1.0,2.0,,,,,,
Obstruction,286.0,700.0,861.0,765.0,642.0,913.0,547.0,519.0,444.0,365.0
Open Spaces/Parks,313.0,421.0,750.0,701.0,712.0,949.0,626.0,549.0,314.0,345.0
Other,2430.0,2528.0,2687.0,2203.0,2766.0,2203.0,2496.0,2310.0,2458.0,1676.0
Overgrown Vegetation,333.0,679.0,830.0,799.0,979.0,1172.0,1210.0,1115.0,990.0,1141.0
Parking,688.0,828.0,875.0,806.0,826.0,808.0,728.0,722.0,536.0,449.0
Pavement /Footway Defects,1740.0,2137.0,2013.0,2007.0,2074.0,2016.0,1997.0,1969.0,2188.0,2104.0
Pest Control,1.0,,2.0,,1.0,,,,,
Phoenix HA,,3.0,13.0,14.0,,,,,,
Potholes,6030.0,5601.0,5221.0,5031.0,5271.0,4774.0,5174.0,5800.0,6117.0,5228.0
Property Damage,,,1.0,1.0,,1.0,,3.0,4.0,2.0
Public Toilets,14.0,17.0,22.0,12.0,5.0,14.0,8.0,10.0,7.0,9.0
Recycling,8.0,25.0,9.0,4.0,13.0,12.0,12.0,10.0,4.0,1.0
Retaining Wall,1.0,6.0,11.0,13.0,14.0,6.0,4.0,2.0,4.0,2.0
Right of Way,338.0,260.0,227.0,168.0,77.0,84.0,142.0,89.0,88.0,38.0
Road Markings,247.0,394.0,462.0,388.0,402.0,400.0,465.0,620.0,601.0,698.0
Road Safety,25.0,49.0,38.0,30.0,13.0,19.0,26.0,18.0,21.0,34.0
Road Surface Defects,548.0,1277.0,1448.0,1881.0,2188.0,2358.0,2448.0,1982.0,1230.0,1252.0
Road Works,84.0,116.0,111.0,100.0,66.0,95.0,65.0,82.0,51.0,76.0
Road/Pavement Defects,1.0,2.0,41.0,36.0,50.0,114.0,53.0,9.0,,
Rubbish,1368.0,1236.0,1059.0,824.0,655.0,598.0,425.0,389.0,382.0,366.0
Salt Bins,7.0,5.0,8.0,14.0,10.0,8.0,19.0,13.0,23.0,52.0
Shopping Trolley,60.0,79.0,37.0,25.0,24.0,,,,,
Skips,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0
Spillage on Road,15.0,28.0,45.0,43.0,21.0,13.0,23.0,27.0,22.0,29.0
Street Cleaning,1056.0,1548.0,3391.0,2764.0,2627.0,2967.0,2078.0,1123.0,584.0,294.0
Street Furniture,45.0,90.0,151.0,121.0,99.0,64.0,54.0,55.0,26.0,12.0
Street Lights,2030.0,2578.0,2603.0,3011.0,3502.0,3336.0,3896.0,4324.0,4806.0,5408.0
Street Name Plates,90.0,89.0,130.0,104.0,104.0,115.0,130.0,115.0,157.0,104.0
Street Signs,1458.0,997.0,1065.0,1003.0,1001.0,818.0,777.0,872.0,871.0,686.0
Trade Waste,28.0,12.0,37.0,14.0,6.0,,,,,
Traffic Lights,348.0,341.0,340.0,346.0,357.0,323.0,363.0,326.0,312.0,231.0
Trees and Hedges RoW,45.0,54.0,121.0,83.0,99.0,143.0,135.0,98.0,104.0,62.0
Trees on RoW,5.0,,4.0,3.0,5.0,12.0,24.0,30.0,30.0,18.0
Trip Hazard,106.0,123.0,157.0,73.0,57.0,74.0,84.0,136.0,114.0,163.0
Utility Works,23.0,93.0,65.0,79.0,59.0,47.0,30.0,41.0,16.0,6.0
Vehicle Access,,1.0,1.0,,,,,,,
Zebra Crossing,,1.0,,,,,,,,
