SHEF_A,1,2,3,4,5,6,7,8,9,10
General Highways Enquiries,58.0,82.0,80.0,170.0,122.0,102.0,123.0,141.0,127.0,187.0
Graffiti,443.0,366.0,789.0,837.0,926.0,558.0,694.0,689.0,542.0,942.0
Grass/Weed Control,14.0,58.0,110.0,175.0,208.0,237.0,342.0,531.0,792.0,899.0
Grids and Drains,9.0,3.0,8.0,8.0,3.0,6.0,7.0,9.0,,15.0
Grit Bins,17.0,29.0,27.0,26.0,55.0,16.0,26.0,42.0,49.0,48.0
Gritting,1.0,1.0,,,3.0,1.0,,1.0,,
Grounds Maintenance,,,,,,1.0,,1.0,2.0,1.0
Gullies,121.0,122.0,132.0,147.0,107.0,84.0,115.0,129.0,171.0,279.0
Gully/Manhole Defects,16.0,32.0,36.0,56.0,28.0,72.0,60.0,72.0,108.0,89.0
Highway Condition,700.0,833.0,1140.0,1220.0,1351.0,1403.0,1666.0,1746.0,2208.0,2271.0
Highway Drainage,,2.0,1.0,3.0,,1.0,8.0,,23.0,11.0
Ice & Snow,,1.0,6.0,5.0,6.0,7.0,5.0,9.0,7.0,32.0
Leafing,1.0,,15.0,47.0,29.0,25.0,43.0,51.0,61.0,13.0
Lewisham Homes,3.0,49.0,57.0,27.0,19.0,6.0,4.0,,10.0,6.0
Litter/Litter Bin,104.0,176.0,284.0,338.0,251.0,417.0,360.0,296.0,314.0,763.0
Manhole Covers,102.0,129.0,216.0,195.0,215.0,245.0,208.0,241.0,215.0,216.0
Manhole Defects,,5.0,3.0,4.0,15.0,19.0,9.0,8.0,10.0,9.0
Missed Bin Collection,5.0,53.0,161.0,138.0,114.0,76.0,52.0,17.0,10.0,9.0
Noise,,,1.0,,8.0,2.0,1.0,,,
Obstruction,375.0,430.0,568.0,716.0,837.0,623.0,635.0,672.0,654.0,532.0
Open Spaces/Parks,329.0,558.0,550.0,619.0,725.0,591.0,538.0,465.0,616.0,689.0
Other,1451.0,1675.0,2198.0,1905.0,2215.0,2183.0,2570.0,2868.0,3289.0,3403.0
Overgrown Vegetation,294.0,405.0,630.0,701.0,950.0,997.0,1088.0,1167.0,1466.0,1550.0
Parking,541.0,701.0,793.0,789.0,828.0,725.0,775.0,691.0,692.0,731.0
Pavement /Footway Defects,1036.0,1484.0,1597.0,1801.0,1780.0,1862.0,1966.0,2303.0,2747.0,3669.0
Pest Control,,,,,1.0,,,1.0,1.0,1.0
Phoenix HA,1.0,6.0,23.0,,,,,,,
Potholes,2029.0,2364.0,3521.0,3846.0,4562.0,5512.0,6110.0,7274.0,8725.0,10304.0
Property Damage,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,
Public Toilets,5.0,9.0,5.0,8.0,12.0,13.0,14.0,17.0,19.0,16.0
Recycling,12.0,6.0,20.0,12.0,18.0,10.0,3.0,12.0,4.0,1.0
Retaining Wall,4.0,3.0,7.0,16.0,8.0,4.0,4.0,4.0,5.0,8.0
Right of Way,45.0,61.0,45.0,170.0,218.0,226.0,250.0,143.0,138.0,215.0
Road Markings,106.0,158.0,289.0,369.0,505.0,554.0,528.0,586.0,648.0,934.0
Road Safety,14.0,14.0,31.0,31.0,47.0,54.0,38.0,28.0,14.0,2.0
Road Surface Defects,334.0,621.0,900.0,1195.0,1470.0,1321.0,1740.0,1947.0,2863.0,4221.0
Road Works,29.0,52.0,34.0,70.0,63.0,121.0,82.0,157.0,132.0,106.0
Road/Pavement Defects,,15.0,18.0,14.0,100.0,21.0,29.0,20.0,60.0,29.0
Rubbish,767.0,893.0,921.0,1004.0,763.0,708.0,577.0,440.0,523.0,706.0
Salt Bins,,1.0,7.0,5.0,7.0,9.0,20.0,13.0,10.0,87.0
Shopping Trolley,12.0,15.0,70.0,44.0,35.0,21.0,21.0,5.0,,2.0
Skips,1.0,,,,1.0,,1.0,,3.0,1.0
Spillage on Road,1.0,14.0,22.0,24.0,28.0,39.0,29.0,38.0,35.0,36.0
Street Cleaning,832.0,1713.0,1511.0,1742.0,2703.0,1644.0,1722.0,2105.0,2270.0,2190.0
Street Furniture,36.0,48.0,70.0,97.0,94.0,79.0,69.0,98.0,73.0,53.0
Street Lights,1777.0,2075.0,2575.0,3152.0,3540.0,3727.0,3536.0,4494.0,4253.0,6365.0
Street Name Plates,51.0,79.0,96.0,100.0,122.0,121.0,151.0,127.0,137.0,154.0
Street Signs,412.0,503.0,686.0,729.0,721.0,864.0,952.0,1214.0,1484.0,1983.0
Trade Waste,1.0,10.0,17.0,25.0,8.0,12.0,12.0,7.0,3.0,2.0
Traffic Lights,209.0,232.0,257.0,270.0,279.0,307.0,371.0,387.0,401.0,574.0
Trees and Hedges RoW,15.0,26.0,43.0,81.0,51.0,98.0,157.0,145.0,153.0,175.0
Trees on RoW,1.0,8.0,6.0,18.0,19.0,14.0,9.0,7.0,13.0,36.0
Trip Hazard,120.0,73.0,131.0,107.0,167.0,132.0,176.0,118.0,51.0,12.0
Utility Works,23.0,50.0,70.0,56.0,32.0,38.0,56.0,41.0,39.0,54.0
Vehicle Access,,,1.0,1.0,,,,,,
Verge Damage,4.0,11.0,24.0,10.0,31.0,27.0,38.0,36.0,50.0,54.0
Zebra Crossing,,1.0,,,,,,,,
