SHEF_A,1,2,3,4,5,6,7,8,9,10
Other,4205.0,2609.0,2026.0,2094.0,1832.0,2258.0,2174.0,2115.0,2135.0,2309.0
Overgrown Vegetation,1615.0,1340.0,1013.0,1119.0,792.0,982.0,753.0,814.0,445.0,375.0
Parking,394.0,616.0,646.0,697.0,718.0,866.0,781.0,898.0,816.0,834.0
Pavement /Footway Defects,2046.0,2133.0,1935.0,1807.0,2080.0,2126.0,1988.0,2276.0,1897.0,1957.0
Pest Control,,,1.0,1.0,1.0,,,,1.0,
Phoenix HA,,,,,13.0,1.0,1.0,4.0,3.0,8.0
Potholes,17944.0,7407.0,4937.0,4326.0,4260.0,4250.0,3587.0,3523.0,2254.0,1759.0
Property Damage,,4.0,,1.0,,2.0,1.0,2.0,1.0,1.0
Public Toilets,12.0,11.0,10.0,7.0,10.0,6.0,20.0,8.0,17.0,17.0
Recycling,4.0,,8.0,2.0,17.0,2.0,10.0,17.0,18.0,20.0
Retaining Wall,,,7.0,5.0,11.0,5.0,4.0,5.0,17.0,9.0
Right of Way,726.0,232.0,73.0,78.0,102.0,81.0,70.0,49.0,78.0,22.0
Road Markings,1310.0,586.0,534.0,475.0,351.0,411.0,343.0,350.0,201.0,116.0
Road Safety,159.0,40.0,18.0,16.0,7.0,13.0,6.0,9.0,5.0,
Road Surface Defects,3107.0,1828.0,1747.0,1833.0,1566.0,1591.0,1594.0,1525.0,940.0,881.0
Road Works,234.0,125.0,63.0,66.0,107.0,48.0,75.0,53.0,41.0,34.0
Road/Pavement Defects,5.0,12.0,24.0,10.0,118.0,48.0,30.0,22.0,24.0,13.0
Rubbish,458.0,479.0,422.0,479.0,611.0,647.0,804.0,938.0,1128.0,1336.0
Salt Bins,49.0,16.0,27.0,9.0,19.0,22.0,2.0,11.0,3.0,1.0
Shopping Trolley,,5.0,2.0,1.0,23.0,11.0,47.0,34.0,68.0,34.0
Skips,1.0,1.0,1.0,,,,1.0,,2.0,1.0
Spillage on Road,52.0,31.0,27.0,32.0,27.0,35.0,17.0,20.0,15.0,10.0
Street Cleaning,842.0,1137.0,1567.0,1804.0,1891.0,1935.0,2608.0,2360.0,1693.0,2595.0
Street Furniture,42.0,46.0,45.0,56.0,77.0,123.0,93.0,91.0,86.0,58.0
Street Lights,3906.0,4464.0,4191.0,3554.0,4042.0,4189.0,3252.0,3361.0,2287.0,2248.0
Street Name Plates,181.0,139.0,136.0,124.0,106.0,111.0,100.0,111.0,64.0,66.0
Street Signs,1979.0,1057.0,834.0,757.0,725.0,788.0,739.0,841.0,804.0,1024.0
Trade Waste,,,,3.0,6.0,8.0,11.0,14.0,27.0,28.0
Traffic Lights,352.0,291.0,370.0,360.0,349.0,355.0,310.0,373.0,296.0,231.0
Trees and Hedges RoW,218.0,162.0,124.0,87.0,61.0,63.0,88.0,34.0,77.0,30.0
Trees on RoW,20.0,16.0,15.0,18.0,5.0,19.0,11.0,17.0,5.0,5.0
Trip Hazard,246.0,132.0,81.0,106.0,81.0,109.0,80.0,119.0,100.0,33.0
Utility Works,25.0,30.0,23.0,29.0,50.0,43.0,68.0,73.0,55.0,63.0
Vehicle Access,,,,,1.0,,,1.0,,
Verge Damage,96.0,49.0,21.0,21.0,36.0,17.0,19.0,14.0,9.0,3.0
Zebra Crossing,,,,,,,,,,1.0
