SHEF_A,1,2,3,4,5,6,7,8,9,10
Pest Control,3.0,9.0,6.0,7.0,2.0,4.0,,12.0,,3.0
Phoenix HA,15.0,32.0,34.0,1.0,,,,,,
Potholes,17697.0,19770.0,23608.0,30096.0,37736.0,51574.0,61590.0,66002.0,69204.0,66762.0
Property Damage,15.0,8.0,16.0,15.0,27.0,30.0,42.0,40.0,64.0,67.0
Protected Trees,,,,,1.0,,,,1.0,1.0
Public Toilets,75.0,96.0,88.0,113.0,116.0,111.0,167.0,120.0,109.0,94.0
Recycling,104.0,124.0,189.0,80.0,78.0,102.0,145.0,90.0,28.0,12.0
Retaining Wall,29.0,37.0,34.0,30.0,16.0,27.0,24.0,34.0,38.0,8.0
Right of Way,280.0,425.0,590.0,942.0,1238.0,1455.0,1594.0,1392.0,880.0,628.0
Road Markings,290.0,478.0,714.0,1281.0,1071.0,1743.0,1698.0,2057.0,2141.0,2591.0
Road Safety,17.0,23.0,38.0,76.0,62.0,58.0,75.0,48.0,67.0,25.0
Road Surface Defects,1252.0,2600.0,2985.0,4419.0,4607.0,5052.0,7737.0,10030.0,12265.0,12639.0
Road Works,76.0,223.0,319.0,490.0,421.0,481.0,687.0,648.0,573.0,432.0
Road/Pavement Defects,123.0,1190.0,1829.0,1846.0,1488.0,1389.0,1616.0,1321.0,1307.0,596.0
Rubbish,7950.0,8295.0,7497.0,6998.0,5812.0,5430.0,4447.0,4759.0,3860.0,3751.0
Salt Bins,,,2.0,4.0,18.0,22.0,22.0,53.0,41.0,75.0
Shopping Trolley,93.0,196.0,248.0,175.0,103.0,62.0,9.0,21.0,,
Sign or Marking,,,,,,1.0,3.0,3.0,6.0,3.0
Skips,1.0,17.0,11.0,20.0,19.0,19.0,19.0,21.0,15.0,18.0
Spillage on Road,20.0,96.0,84.0,190.0,170.0,138.0,198.0,255.0,257.0,240.0
Street Cleaning,5888.0,9748.0,8834.0,10422.0,11209.0,9497.0,8966.0,11678.0,10501.0,7982.0
Street Furniture,170.0,332.0,412.0,538.0,432.0,365.0,385.0,384.0,297.0,229.0
Street Lights,12544.0,14645.0,14511.0,16932.0,17877.0,19059.0,21942.0,25193.0,27850.0,32986.0
Street Name Plates,668.0,769.0,781.0,882.0,855.0,969.0,1080.0,1211.0,1211.0,1408.0
Street Signs,2334.0,3524.0,3898.0,4808.0,5171.0,6505.0,7370.0,8178.0,7854.0,7613.0
To Let Signs,2.0,,2.0,1.0,20.0,4.0,3.0,,,
Trade Waste,7.0,45.0,59.0,40.0,33.0,51.0,13.0,10.0,,3.0
Traffic Lights,1912.0,2006.0,2008.0,2245.0,2190.0,2147.0,2431.0,2542.0,2628.0,2582.0
Trees and Hedges RoW,41.0,95.0,149.0,294.0,339.0,472.0,784.0,753.0,802.0,612.0
Trees on RoW,1.0,27.0,41.0,68.0,97.0,123.0,101.0,69.0,95.0,152.0
Trenches,,,,,,,,,1.0,
Trip Hazard,231.0,195.0,167.0,384.0,245.0,299.0,411.0,267.0,339.0,183.0
Untaxed Vehcile,,13.0,37.0,26.0,15.0,14.0,14.0,12.0,11.0,4.0
Utility Works,140.0,242.0,295.0,374.0,259.0,332.0,228.0,237.0,184.0,194.0
Vehicle Access,1.0,1.0,4.0,1.0,3.0,8.0,5.0,3.0,4.0,1.0
Zebra Crossing,,11.0,8.0,3.0,2.0,1.0,2.0,10.0,8.0,8.0
