SHEF_A,1,2,3,4,5,6,7,8,9,10
Manhole Covers,287.0,501.0,695.0,593.0,552.0,691.0,752.0,720.0,1208.0,1727.0
Manhole Defects,34.0,66.0,31.0,28.0,7.0,11.0,22.0,21.0,15.0,25.0
Missed Bin Collection,1022.0,932.0,361.0,130.0,17.0,26.0,40.0,11.0,,
Noise,22.0,35.0,15.0,26.0,9.0,7.0,8.0,4.0,1.0,
Obstruction,1790.0,2883.0,1930.0,2351.0,1591.0,2194.0,1895.0,1524.0,1976.0,3203.0
Open Spaces/Parks,2116.0,3488.0,3108.0,4321.0,3627.0,4210.0,4047.0,3608.0,2809.0,1234.0
Other,10950.0,12000.0,11657.0,11893.0,12056.0,12298.0,12092.0,12849.0,14301.0,16717.0
Overgrown Vegetation,1153.0,3835.0,3251.0,4841.0,3499.0,4766.0,3973.0,4167.0,5086.0,4994.0
Parking,5740.0,6909.0,6209.0,6002.0,6110.0,6028.0,5982.0,6048.0,4282.0,2279.0
Pavement /Footway Defects,12657.0,15180.0,15176.0,16415.0,14783.0,15330.0,15876.0,15617.0,15544.0,11625.0
Pest Control,6.0,8.0,14.0,2.0,3.0,2.0,7.0,3.0,,1.0
Phoenix HA,7.0,26.0,14.0,2.0,,18.0,15.0,,,
Potholes,10630.0,18221.0,23648.0,27563.0,30673.0,32624.0,38629.0,44472.0,74632.0,142947.0
Property Damage,3.0,22.0,31.0,28.0,23.0,21.0,33.0,32.0,56.0,75.0
Protected Trees,,1.0,,,,,1.0,,1.0,
Public Toilets,93.0,85.0,79.0,103.0,112.0,114.0,119.0,118.0,125.0,141.0
Recycling,414.0,158.0,130.0,50.0,34.0,24.0,7.0,116.0,18.0,1.0
Retaining Wall,61.0,69.0,26.0,22.0,13.0,45.0,25.0,9.0,3.0,4.0
Right of Way,94.0,365.0,421.0,384.0,455.0,534.0,520.0,763.0,1329.0,4559.0
Road Markings,207.0,594.0,697.0,755.0,1076.0,1073.0,1466.0,1498.0,2837.0,3861.0
Road Safety,,5.0,5.0,12.0,10.0,24.0,25.0,39.0,76.0,293.0
Road Surface Defects,1857.0,5544.0,4082.0,8079.0,4638.0,7156.0,5987.0,5686.0,9800.0,10757.0
Road Works,233.0,239.0,274.0,265.0,249.0,294.0,336.0,444.0,1006.0,1010.0
Road/Pavement Defects,4723.0,2485.0,1537.0,933.0,698.0,718.0,740.0,456.0,296.0,119.0
Rubbish,12453.0,9810.0,6073.0,5091.0,5331.0,4616.0,4511.0,4336.0,3499.0,3079.0
Salt Bins,,6.0,8.0,20.0,5.0,3.0,31.0,33.0,61.0,70.0
Shopping Trolley,374.0,245.0,176.0,64.0,18.0,13.0,11.0,6.0,,
Sign or Marking,,,,1.0,1.0,1.0,,2.0,1.0,10.0
Skips,44.0,20.0,16.0,11.0,15.0,10.0,10.0,11.0,13.0,10.0
Spillage on Road,76.0,228.0,128.0,225.0,122.0,180.0,131.0,141.0,236.0,181.0
Street Cleaning,11251.0,15982.0,11117.0,12328.0,8757.0,10504.0,7350.0,6875.0,6678.0,3883.0
Street Furniture,651.0,591.0,368.0,318.0,243.0,331.0,269.0,290.0,277.0,206.0
Street Lights,10338.0,18120.0,19446.0,22498.0,22367.0,23433.0,24736.0,23669.0,23542.0,15390.0
Street Name Plates,487.0,830.0,921.0,961.0,1098.0,1101.0,1041.0,1119.0,1185.0,1091.0
Street Signs,4611.0,4306.0,4241.0,4033.0,4287.0,4936.0,5354.0,5733.0,8469.0,11285.0
To Let Signs,22.0,4.0,1.0,2.0,1.0,2.0,,,,
Trade Waste,103.0,96.0,34.0,13.0,1.0,5.0,9.0,,,
Traffic Lights,1706.0,1944.0,2104.0,2100.0,2287.0,2623.0,2941.0,2725.0,2668.0,1593.0
Trees and Hedges RoW,40.0,95.0,173.0,337.0,426.0,402.0,449.0,449.0,933.0,1037.0
Trees on RoW,1.0,57.0,95.0,124.0,107.0,82.0,61.0,111.0,60.0,76.0
Trenches,1.0,,,,,,,,,
Trip Hazard,11.0,76.0,81.0,177.0,274.0,201.0,377.0,366.0,401.0,757.0
Untaxed Vehcile,57.0,26.0,10.0,18.0,9.0,13.0,3.0,8.0,2.0,
Utility Works,229.0,400.0,218.0,320.0,170.0,271.0,198.0,149.0,326.0,204.0
Vehicle Access,,,2.0,4.0,1.0,5.0,3.0,3.0,5.0,8.0
Verge Damage,2.0,18.0,54.0,77.0,71.0,66.0,67.0,94.0,133.0,245.0
Zebra Crossing,11.0,1.0,1.0,1.0,4.0,8.0,9.0,5.0,11.0,2.0
