SHEF_A,1,2,3,4,5,6,7,8,9,10
Open Spaces/Parks,3773.0,4814.0,4775.0,4273.0,2581.0,2290.0,1922.0,1784.0,1878.0,1795.0
Other,12133.0,13013.0,13062.0,12354.0,11775.0,11790.0,11407.0,10687.0,9754.0,10189.0
Overgrown Vegetation,1686.0,5891.0,7717.0,5434.0,2510.0,2337.0,2366.0,2772.0,3918.0,4934.0
Parking,5738.0,6935.0,6427.0,5515.0,5258.0,5081.0,4445.0,4066.0,3690.0,3448.0
Pavement /Footway Defects,13922.0,16916.0,17544.0,15608.0,12654.0,12490.0,12996.0,13194.0,12224.0,10103.0
Pest Control,9.0,27.0,7.0,3.0,,,,,,
Phoenix HA,40.0,42.0,,,,,,,,
Potholes,17619.0,27779.0,34308.0,34205.0,39555.0,40164.0,50576.0,54389.0,50339.0,51473.0
Property Damage,1.0,23.0,10.0,30.0,58.0,49.0,58.0,41.0,26.0,28.0
Protected Trees,,,,,,,,3.0,,
Public Toilets,133.0,108.0,90.0,83.0,94.0,92.0,85.0,101.0,85.0,105.0
Recycling,6.0,117.0,184.0,250.0,184.0,147.0,52.0,4.0,5.0,3.0
Retaining Wall,,11.0,43.0,64.0,47.0,53.0,36.0,18.0,1.0,4.0
Right of Way,219.0,547.0,913.0,1056.0,1099.0,1360.0,829.0,935.0,1229.0,1237.0
Road Markings,277.0,584.0,1094.0,982.0,1589.0,1299.0,1688.0,2253.0,2326.0,1972.0
Road Safety,1.0,12.0,44.0,36.0,58.0,38.0,52.0,75.0,106.0,67.0
Road Surface Defects,677.0,7852.0,13087.0,10578.0,5697.0,5205.0,4454.0,5109.0,5499.0,5428.0
Road Works,418.0,395.0,426.0,319.0,509.0,420.0,670.0,535.0,457.0,201.0
Road/Pavement Defects,7167.0,2694.0,1470.0,671.0,246.0,115.0,112.0,135.0,82.0,13.0
Rubbish,11497.0,8807.0,6434.0,4779.0,3935.0,3722.0,3252.0,3103.0,2901.0,2248.0
Salt Bins,2.0,2.0,,2.0,13.0,20.0,45.0,46.0,60.0,47.0
Shopping Trolley,691.0,207.0,7.0,,2.0,,,,,
Sign or Marking,,,,,5.0,,3.0,1.0,5.0,2.0
Skips,58.0,29.0,8.0,9.0,9.0,17.0,11.0,12.0,1.0,6.0
Spillage on Road,125.0,340.0,338.0,241.0,125.0,86.0,64.0,69.0,101.0,159.0
Street Cleaning,12226.0,20825.0,21613.0,13434.0,6593.0,4259.0,3534.0,3066.0,2787.0,2256.0
Street Furniture,803.0,575.0,439.0,387.0,289.0,270.0,254.0,223.0,187.0,117.0
Street Lights,12131.0,16708.0,22622.0,20952.0,18743.0,17791.0,19814.0,20812.0,19214.0,15712.0
Street Name Plates,653.0,801.0,865.0,814.0,1028.0,973.0,1096.0,1102.0,1011.0,811.0
Street Signs,7037.0,5643.0,6088.0,5601.0,4915.0,5101.0,5225.0,5253.0,4669.0,4347.0
To Let Signs,26.0,6.0,,,,,,,,
Trade Waste,201.0,57.0,,,,,,,1.0,2.0
Traffic Lights,2952.0,3003.0,2715.0,2274.0,1959.0,1784.0,1554.0,1672.0,1495.0,1021.0
Trees and Hedges RoW,87.0,179.0,356.0,428.0,537.0,860.0,797.0,693.0,284.0,120.0
Trees on RoW,22.0,12.0,102.0,159.0,124.0,58.0,67.0,106.0,79.0,45.0
Trenches,1.0,,,,,,,,,
Trip Hazard,6.0,29.0,125.0,186.0,251.0,195.0,371.0,489.0,635.0,434.0
Untaxed Vehcile,75.0,42.0,19.0,5.0,2.0,3.0,,,,
Utility Works,81.0,136.0,278.0,392.0,423.0,389.0,377.0,244.0,144.0,21.0
Vehicle Access,,,2.0,1.0,3.0,10.0,5.0,5.0,3.0,2.0
Zebra Crossing,10.0,2.0,1.0,,1.0,9.0,12.0,5.0,12.0,1.0
