SHEF_A,1,2,3,4,5,6,7,8,9,10
Overgrown Vegetation,5593.0,5141.0,4585.0,5039.0,3571.0,4216.0,3391.0,3845.0,2219.0,1965.0
Parking,2921.0,4452.0,4627.0,5118.0,5038.0,5359.0,5592.0,6101.0,5885.0,5510.0
Pavement /Footway Defects,13280.0,14092.0,13697.0,13370.0,14751.0,14093.0,13689.0,15104.0,12653.0,12922.0
Pest Control,,1.0,6.0,7.0,7.0,,5.0,2.0,9.0,9.0
Phoenix HA,,,,,21.0,3.0,19.0,16.0,8.0,15.0
Potholes,123269.0,53869.0,37498.0,33937.0,32189.0,29970.0,27791.0,26637.0,19597.0,15650.0
Property Damage,73.0,49.0,33.0,37.0,26.0,32.0,26.0,24.0,14.0,10.0
Protected Trees,,1.0,1.0,,,1.0,,,,
Public Toilets,112.0,82.0,78.0,81.0,77.0,81.0,107.0,114.0,128.0,116.0
Recycling,60.0,3.0,33.0,45.0,132.0,26.0,113.0,127.0,189.0,224.0
Retaining Wall,3.0,3.0,29.0,17.0,34.0,27.0,35.0,28.0,53.0,48.0
Right of Way,4281.0,1345.0,747.0,560.0,636.0,452.0,487.0,377.0,377.0,162.0
Road Markings,3768.0,1739.0,1550.0,1390.0,1162.0,1319.0,1060.0,1083.0,621.0,372.0
Road Safety,261.0,76.0,45.0,29.0,18.0,23.0,15.0,13.0,6.0,3.0
Road Surface Defects,11886.0,7057.0,6865.0,7168.0,5886.0,6140.0,5696.0,5917.0,3675.0,3296.0
Road Works,1011.0,600.0,348.0,407.0,404.0,343.0,337.0,311.0,294.0,295.0
Road/Pavement Defects,225.0,449.0,490.0,725.0,991.0,1195.0,1232.0,1518.0,2467.0,3413.0
Rubbish,3354.0,3170.0,3356.0,3660.0,4383.0,4597.0,5278.0,6446.0,7562.0,8872.0
Salt Bins,73.0,28.0,38.0,12.0,32.0,31.0,4.0,12.0,5.0,2.0
Shopping Trolley,,11.0,9.0,18.0,113.0,57.0,176.0,164.0,236.0,123.0
Sign or Marking,8.0,2.0,1.0,,1.0,1.0,2.0,,1.0,
Skips,7.0,17.0,13.0,13.0,11.0,10.0,19.0,15.0,17.0,38.0
Spillage on Road,200.0,202.0,144.0,196.0,161.0,161.0,184.0,174.0,102.0,124.0
Street Cleaning,5635.0,6081.0,8533.0,8652.0,8766.0,9960.0,10942.0,11187.0,9018.0,11819.0
Street Furniture,239.0,247.0,211.0,249.0,332.0,434.0,406.0,417.0,506.0,503.0
Street Lights,18316.0,22330.0,21355.0,20365.0,20393.0,20015.0,17826.0,17630.0,13711.0,12558.0
Street Name Plates,1252.0,1210.0,1036.0,948.0,910.0,865.0,885.0,804.0,683.0,561.0
Street Signs,11070.0,6046.0,4829.0,4690.0,4396.0,4430.0,4390.0,4698.0,4431.0,4899.0
To Let Signs,,2.0,1.0,1.0,,,,17.0,6.0,5.0
Trade Waste,,,2.0,5.0,17.0,19.0,29.0,46.0,82.0,61.0
Traffic Lights,2158.0,1819.0,1932.0,2115.0,1977.0,2062.0,2128.0,2246.0,2040.0,1952.0
Trees and Hedges RoW,1129.0,672.0,501.0,410.0,268.0,313.0,377.0,178.0,350.0,143.0
Trees on RoW,143.0,108.0,112.0,97.0,51.0,98.0,50.0,61.0,34.0,20.0
Trenches,,,,,,,,1.0,,
Trip Hazard,622.0,335.0,216.0,272.0,214.0,269.0,230.0,260.0,217.0,86.0
Untaxed Vehcile,,5.0,8.0,6.0,14.0,25.0,15.0,12.0,33.0,28.0
Utility Works,250.0,203.0,165.0,133.0,304.0,229.0,319.0,335.0,258.0,289.0
Vehicle Access,10.0,2.0,5.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0
Zebra Crossing,7.0,7.0,8.0,4.0,3.0,3.0,8.0,3.0,3.0,7.0
