SHEF_A,1,2,3,4,5,6,7,8,9,10
Highway Drainage,,2.0,2.0,2.0,13.0,15.0,56.0,19.0,45.0,57.0
Ice & Snow,2.0,12.0,8.0,22.0,19.0,34.0,59.0,53.0,61.0,65.0
Leafing,12.0,83.0,106.0,202.0,229.0,223.0,295.0,338.0,273.0,238.0
Lewisham Homes,19.0,211.0,242.0,164.0,41.0,25.0,24.0,15.0,,
Lit Signs,,,,,,,,,1.0,
Litter/Litter Bin,310.0,1208.0,1241.0,1719.0,1693.0,2478.0,1562.0,2814.0,1872.0,2115.0
Manhole Covers,205.0,357.0,649.0,792.0,671.0,801.0,1232.0,1050.0,1048.0,921.0
Manhole Defects,2.0,18.0,22.0,55.0,38.0,52.0,24.0,22.0,21.0,6.0
Missed Bin Collection,47.0,469.0,670.0,605.0,267.0,271.0,123.0,80.0,7.0,
Noise,11.0,14.0,26.0,31.0,15.0,7.0,14.0,6.0,2.0,1.0
Obstruction,1290.0,1815.0,2008.0,2628.0,2013.0,2203.0,2534.0,2569.0,2466.0,1811.0
Open Spaces/Parks,2449.0,3825.0,3592.0,3768.0,2932.0,2644.0,3412.0,3211.0,3451.0,3266.0
Other,10961.0,11502.0,12022.0,12605.0,12793.0,13727.0,14474.0,13310.0,12800.0,12514.0
Overgrown Vegetation,822.0,1872.0,2262.0,3266.0,2944.0,3555.0,5053.0,5856.0,7081.0,6854.0
Parking,4853.0,6165.0,5983.0,6166.0,6029.0,5406.0,5260.0,5503.0,5218.0,4963.0
Pavement /Footway Defects,8656.0,11139.0,11637.0,13692.0,13470.0,14201.0,17121.0,16945.0,19078.0,22120.0
Pest Control,3.0,9.0,8.0,6.0,3.0,2.0,3.0,9.0,,3.0
Phoenix HA,15.0,32.0,34.0,1.0,,,,,,
Potholes,17705.0,20235.0,24793.0,31946.0,39850.0,50880.0,63324.0,62136.0,67082.0,65625.0
Property Damage,15.0,8.0,16.0,15.0,27.0,31.0,47.0,40.0,59.0,66.0
Protected Trees,,,,,1.0,,,,1.0,1.0
Public Toilets,75.0,97.0,93.0,112.0,126.0,113.0,163.0,113.0,103.0,93.0
Recycling,104.0,134.0,179.0,93.0,70.0,97.0,155.0,82.0,26.0,12.0
Retaining Wall,29.0,39.0,32.0,32.0,15.0,26.0,30.0,28.0,38.0,8.0
Right of Way,286.0,426.0,613.0,940.0,1288.0,1509.0,1555.0,1352.0,843.0,612.0
Road Markings,290.0,498.0,824.0,1290.0,1017.0,1813.0,1717.0,2063.0,2002.0,2550.0
Road Safety,17.0,23.0,50.0,74.0,53.0,64.0,74.0,49.0,61.0,24.0
Road Surface Defects,1259.0,2636.0,3103.0,4823.0,4495.0,5191.0,8050.0,9640.0,12237.0,12152.0
Road Works,78.0,260.0,299.0,511.0,428.0,474.0,710.0,628.0,548.0,414.0
Road/Pavement Defects,125.0,1213.0,1862.0,2002.0,1453.0,1382.0,1523.0,1295.0,1283.0,567.0
Rubbish,7971.0,8360.0,7830.0,7322.0,5693.0,5217.0,4374.0,4595.0,3714.0,3656.0
Salt Bins,,,2.0,4.0,18.0,23.0,22.0,59.0,34.0,75.0
Shopping Trolley,93.0,196.0,260.0,187.0,90.0,53.0,11.0,17.0,,
Sign or Marking,,,,,,1.0,3.0,3.0,6.0,3.0
Skips,1.0,17.0,13.0,22.0,15.0,19.0,22.0,19.0,17.0,15.0
Spillage on Road,22.0,94.0,89.0,200.0,162.0,151.0,206.0,239.0,254.0,231.0
Street Cleaning,5896.0,9801.0,9193.0,11489.0,10842.0,8977.0,9362.0,11096.0,10330.0,7674.0
Street Furniture,172.0,341.0,427.0,556.0,422.0,379.0,382.0,349.0,296.0,220.0
Street Lights,12559.0,14841.0,15053.0,17589.0,17987.0,18996.0,22328.0,24130.0,27304.0,32121.0
Street Name Plates,670.0,783.0,816.0,915.0,860.0,952.0,1097.0,1159.0,1196.0,1367.0
Street Signs,2334.0,3578.0,4087.0,5030.0,5468.0,6373.0,7615.0,7689.0,7624.0,7398.0
To Let Signs,2.0,,2.0,2.0,19.0,5.0,2.0,,,
Trade Waste,7.0,45.0,60.0,53.0,21.0,49.0,13.0,10.0,,3.0
Traffic Lights,1919.0,2045.0,2082.0,2321.0,2232.0,2084.0,2601.0,2328.0,2566.0,2502.0
Trees and Hedges RoW,41.0,102.0,183.0,263.0,387.0,485.0,745.0,795.0,758.0,582.0
Trees on RoW,1.0,27.0,42.0,86.0,87.0,139.0,81.0,68.0,91.0,152.0
Trenches,,,,,,,,,1.0,
Trip Hazard,231.0,199.0,214.0,359.0,233.0,317.0,407.0,253.0,326.0,182.0
Untaxed Vehcile,,14.0,36.0,27.0,14.0,17.0,12.0,12.0,10.0,4.0
Utility Works,140.0,267.0,288.0,380.0,278.0,294.0,266.0,203.0,179.0,190.0
Vehicle Access,1.0,1.0,4.0,2.0,2.0,9.0,5.0,2.0,4.0,1.0
Verge Damage,20.0,34.0,56.0,55.0,40.0,90.0,138.0,157.0,132.0,105.0
Zebra Crossing,,11.0,8.0,3.0,2.0,1.0,8.0,4.0,9.0,7.0
