SHEF_A,1,2,3,4,5,6,7,8,9,10
Grit Bins,12.0,99.0,67.0,58.0,37.0,66.0,40.0,100.0,178.0,84.0
Gritting,50.0,91.0,37.0,15.0,5.0,11.0,3.0,2.0,1.0,
Grounds Maintenance,,,,2.0,2.0,3.0,9.0,4.0,14.0,
Gullies,834.0,1705.0,940.0,533.0,310.0,430.0,407.0,513.0,728.0,962.0
Gully/Manhole Defects,101.0,250.0,229.0,274.0,364.0,325.0,389.0,392.0,224.0,58.0
Highway Condition,11176.0,11778.0,11008.0,11027.0,11706.0,13866.0,14919.0,14701.0,15961.0,14462.0
Highway Drainage,,,,,11.0,11.0,45.0,39.0,98.0,7.0
Ice & Snow,1.0,37.0,26.0,19.0,37.0,47.0,50.0,67.0,37.0,14.0
Leafing,431.0,839.0,444.0,132.0,122.0,8.0,20.0,3.0,,
Lewisham Homes,681.0,42.0,18.0,,,,,,,
Lit Signs,,,,,,,,,1.0,
Litter/Litter Bin,3167.0,4981.0,2872.0,1203.0,1172.0,1019.0,794.0,914.0,629.0,261.0
Manhole Covers,539.0,1024.0,713.0,480.0,751.0,755.0,831.0,950.0,1083.0,600.0
Manhole Defects,97.0,63.0,11.0,7.0,6.0,15.0,19.0,14.0,18.0,10.0
Missed Bin Collection,2134.0,378.0,27.0,,,,,,,
Noise,,14.0,45.0,11.0,38.0,11.0,3.0,1.0,1.0,3.0
Obstruction,2611.0,5294.0,3275.0,1937.0,1289.0,1191.0,1028.0,1452.0,2094.0,1166.0
Open Spaces/Parks,5499.0,5484.0,4606.0,3139.0,2505.0,1878.0,1865.0,1738.0,1630.0,1541.0
Other,11939.0,15771.0,13469.0,11752.0,10934.0,10761.0,11088.0,10622.0,11195.0,8633.0
Overgrown Vegetation,2825.0,6845.0,6716.0,3944.0,3238.0,2826.0,2445.0,3221.0,4035.0,3470.0
Parking,6755.0,6994.0,6852.0,5471.0,5025.0,4600.0,4296.0,3905.0,3618.0,3087.0
Pavement /Footway Defects,15780.0,21932.0,17114.0,13695.0,12660.0,12794.0,11614.0,11357.0,11446.0,9259.0
Pest Control,,4.0,20.0,7.0,3.0,8.0,,4.0,,
Phoenix HA,82.0,,,,,,,,,
Potholes,13808.0,22225.0,25829.0,28841.0,36306.0,46477.0,53704.0,59475.0,65896.0,47846.0
Property Damage,,32.0,24.0,37.0,46.0,33.0,45.0,47.0,45.0,15.0
Protected Trees,,,1.0,,2.0,,,,,
Public Toilets,128.0,159.0,107.0,90.0,84.0,117.0,85.0,76.0,82.0,48.0
Recycling,179.0,645.0,58.0,21.0,32.0,10.0,6.0,,1.0,
Retaining Wall,44.0,105.0,52.0,30.0,18.0,10.0,7.0,11.0,,
Right of Way,313.0,667.0,681.0,672.0,1130.0,1685.0,1599.0,1366.0,933.0,378.0
Road Markings,101.0,1018.0,1310.0,1339.0,1751.0,1945.0,1667.0,1796.0,2125.0,1012.0
Road Safety,,5.0,7.0,12.0,19.0,32.0,42.0,69.0,188.0,115.0
Road Surface Defects,3789.0,12566.0,12288.0,7113.0,5156.0,4618.0,3985.0,5190.0,5941.0,2940.0
Road Works,320.0,429.0,266.0,355.0,391.0,373.0,555.0,635.0,609.0,417.0
Road/Pavement Defects,6169.0,3686.0,1338.0,732.0,293.0,95.0,89.0,56.0,63.0,184.0
Rubbish,13781.0,9362.0,5764.0,3925.0,3492.0,3429.0,3021.0,2744.0,2844.0,2316.0
Salt Bins,,11.0,34.0,12.0,34.0,54.0,44.0,39.0,9.0,
Shopping Trolley,589.0,116.0,111.0,33.0,49.0,7.0,2.0,,,
Sign or Marking,,,,,2.0,1.0,2.0,1.0,9.0,1.0
Skips,48.0,38.0,15.0,13.0,8.0,12.0,10.0,10.0,4.0,2.0
Spillage on Road,224.0,379.0,313.0,167.0,103.0,107.0,74.0,118.0,101.0,62.0
Street Cleaning,19786.0,23707.0,17083.0,9273.0,5503.0,3681.0,3319.0,2693.0,3135.0,2413.0
Street Furniture,986.0,827.0,400.0,292.0,210.0,171.0,144.0,182.0,141.0,191.0
Street Lights,11865.0,26058.0,24210.0,18898.0,19291.0,17951.0,16751.0,16190.0,18349.0,14936.0
Street Name Plates,628.0,886.0,1046.0,860.0,908.0,977.0,954.0,930.0,986.0,979.0
Street Signs,5274.0,8198.0,5599.0,4203.0,4409.0,4839.0,5392.0,5678.0,5843.0,4444.0
To Let Signs,,2.0,25.0,1.0,1.0,2.0,1.0,,,
Trade Waste,208.0,50.0,,,1.0,,2.0,,,
Traffic Lights,2453.0,3255.0,2624.0,2150.0,2083.0,1884.0,1775.0,1729.0,1452.0,1024.0
Trees and Hedges RoW,31.0,95.0,259.0,525.0,621.0,590.0,842.0,754.0,448.0,176.0
Trees on RoW,8.0,72.0,190.0,156.0,117.0,62.0,58.0,61.0,47.0,3.0
Trenches,,,1.0,,,,,,,
Trip Hazard,,105.0,290.0,118.0,227.0,281.0,249.0,341.0,672.0,438.0
Untaxed Vehcile,86.0,43.0,8.0,5.0,4.0,,,,,
Utility Works,327.0,512.0,350.0,264.0,216.0,216.0,195.0,233.0,136.0,36.0
Vehicle Access,,,1.0,2.0,2.0,10.0,4.0,7.0,2.0,3.0
Zebra Crossing,,9.0,3.0,,,8.0,11.0,6.0,4.0,12.0
