SHEF_A,1,2,3,4,5,6,7,8,9,10
Highway Condition,7958.0,9822.0,10323.0,11376.0,11907.0,13479.0,15002.0,15642.0,17703.0,17392.0
Highway Drainage,,2.0,3.0,5.0,19.0,9.0,45.0,22.0,67.0,39.0
Ice & Snow,2.0,10.0,14.0,23.0,12.0,30.0,45.0,39.0,58.0,102.0
Leafing,26.0,99.0,125.0,278.0,206.0,221.0,325.0,288.0,179.0,252.0
Lewisham Homes,34.0,316.0,189.0,110.0,40.0,18.0,,20.0,14.0,
Lit Signs,,,,,,,,,1.0,
Litter/Litter Bin,641.0,1234.0,1357.0,1796.0,1711.0,1853.0,2100.0,1889.0,1462.0,2969.0
Manhole Covers,168.0,401.0,678.0,743.0,841.0,894.0,1156.0,885.0,1067.0,893.0
Manhole Defects,2.0,21.0,29.0,44.0,48.0,45.0,36.0,24.0,8.0,3.0
Missed Bin Collection,72.0,572.0,564.0,604.0,357.0,205.0,64.0,59.0,42.0,
Noise,9.0,10.0,13.0,21.0,24.0,16.0,16.0,8.0,6.0,4.0
Obstruction,1182.0,1456.0,2152.0,2644.0,2248.0,2145.0,2408.0,2422.0,2406.0,2274.0
Open Spaces/Parks,2397.0,3300.0,3545.0,3732.0,2657.0,3136.0,2348.0,2937.0,2923.0,2910.0
Other,9205.0,10237.0,11180.0,11620.0,12037.0,12425.0,11680.0,12710.0,12898.0,12172.0
Overgrown Vegetation,988.0,1750.0,2607.0,3485.0,3462.0,3982.0,5098.0,5870.0,5976.0,6347.0
Parking,4326.0,5218.0,5703.0,5945.0,5801.0,5221.0,5067.0,4914.0,4187.0,4221.0
Pavement /Footway Defects,7450.0,9778.0,11910.0,12903.0,13918.0,13863.0,15018.0,15318.0,16345.0,21148.0
Pest Control,1.0,10.0,4.0,8.0,3.0,3.0,2.0,1.0,8.0,6.0
Phoenix HA,25.0,28.0,28.0,1.0,,,,,,
Potholes,12955.0,16436.0,22312.0,27516.0,31834.0,41165.0,50604.0,58917.0,70696.0,67972.0
Property Damage,14.0,12.0,13.0,24.0,29.0,24.0,33.0,63.0,64.0,48.0
Protected Trees,,,,1.0,,,,1.0,,1.0
Public Toilets,58.0,84.0,88.0,121.0,111.0,107.0,119.0,107.0,82.0,99.0
Recycling,104.0,74.0,119.0,149.0,143.0,141.0,102.0,48.0,67.0,5.0
Retaining Wall,23.0,20.0,46.0,31.0,20.0,19.0,37.0,21.0,22.0,38.0
Right of Way,248.0,374.0,495.0,620.0,1027.0,1578.0,1196.0,1428.0,1672.0,786.0
Road Markings,208.0,461.0,923.0,1256.0,1398.0,1734.0,1963.0,1719.0,2012.0,2390.0
Road Safety,9.0,21.0,38.0,68.0,58.0,86.0,89.0,61.0,44.0,15.0
Road Surface Defects,1691.0,1760.0,3673.0,4924.0,4920.0,6030.0,7383.0,9020.0,10630.0,13555.0
Road Works,72.0,249.0,353.0,413.0,405.0,645.0,588.0,579.0,571.0,475.0
Road/Pavement Defects,292.0,1323.0,1788.0,1941.0,1893.0,1267.0,1330.0,997.0,852.0,1022.0
Rubbish,6557.0,7373.0,6939.0,6521.0,5353.0,4268.0,3542.0,3377.0,3121.0,3627.0
Salt Bins,,2.0,14.0,12.0,17.0,9.0,33.0,16.0,48.0,86.0
Shopping Trolley,61.0,234.0,176.0,261.0,73.0,59.0,18.0,10.0,12.0,3.0
Sign or Marking,,,,,3.0,,2.0,1.0,6.0,4.0
Skips,1.0,11.0,17.0,28.0,19.0,18.0,7.0,21.0,16.0,22.0
Spillage on Road,56.0,62.0,159.0,145.0,167.0,172.0,185.0,223.0,249.0,230.0
Street Cleaning,7146.0,8711.0,9649.0,12064.0,10983.0,7805.0,7823.0,10078.0,8041.0,8293.0
Street Furniture,161.0,360.0,463.0,468.0,437.0,372.0,389.0,339.0,272.0,283.0
Street Lights,10545.0,13053.0,14858.0,17560.0,19446.0,18687.0,21330.0,20478.0,21571.0,26971.0
Street Name Plates,590.0,666.0,816.0,896.0,877.0,905.0,1031.0,1072.0,1060.0,1241.0
Street Signs,2208.0,2945.0,3931.0,4480.0,5097.0,5321.0,6294.0,7022.0,8194.0,8387.0
To Let Signs,,,3.0,1.0,2.0,17.0,6.0,3.0,,
Trade Waste,8.0,52.0,52.0,46.0,49.0,38.0,5.0,2.0,6.0,3.0
Traffic Lights,1585.0,1720.0,2039.0,2025.0,2061.0,2066.0,2166.0,1808.0,2185.0,2774.0
Trees and Hedges RoW,30.0,104.0,175.0,335.0,381.0,476.0,379.0,803.0,865.0,793.0
Trees on RoW,1.0,39.0,51.0,84.0,158.0,94.0,57.0,70.0,97.0,123.0
Trenches,,,,,,,,1.0,,
Trip Hazard,181.0,206.0,281.0,359.0,315.0,450.0,378.0,286.0,207.0,58.0
Untaxed Vehcile,4.0,23.0,22.0,30.0,17.0,16.0,10.0,17.0,6.0,1.0
Utility Works,115.0,218.0,346.0,266.0,300.0,241.0,314.0,196.0,224.0,265.0
Vehicle Access,1.0,2.0,2.0,3.0,6.0,3.0,7.0,2.0,1.0,4.0
Zebra Crossing,2.0,6.0,7.0,4.0,6.0,8.0,,6.0,9.0,5.0
