SHEF_A,1,2,3,4,5,6,7,8,9,10
Street Signs,2225.0,3224.0,3544.0,4285.0,4432.0,4973.0,6257.0,7513.0,9400.0,8026.0
To Let Signs,2.0,1.0,1.0,,6.0,3.0,2.0,16.0,1.0,
Trade Waste,,1.0,16.0,34.0,14.0,49.0,52.0,51.0,25.0,19.0
Traffic Lights,1374.0,1842.0,1790.0,1913.0,1855.0,2096.0,2104.0,2098.0,2611.0,2746.0
Trees and Hedges RoW,101.0,163.0,311.0,261.0,373.0,323.0,402.0,552.0,892.0,963.0
Trees on RoW,1.0,89.0,75.0,123.0,88.0,57.0,56.0,102.0,81.0,102.0
Trenches,,,,,,,,,1.0,
Trip Hazard,367.0,188.0,247.0,403.0,281.0,298.0,361.0,264.0,273.0,39.0
Untaxed Vehcile,,4.0,13.0,15.0,20.0,17.0,26.0,12.0,18.0,21.0
Utility Works,198.0,217.0,335.0,400.0,258.0,201.0,210.0,228.0,184.0,254.0
Vehicle Access,1.0,2.0,5.0,,3.0,6.0,9.0,3.0,1.0,1.0
Verge Damage,47.0,66.0,62.0,68.0,100.0,103.0,139.0,110.0,121.0,11.0
Zebra Crossing,4.0,6.0,1.0,6.0,2.0,2.0,7.0,7.0,7.0,11.0
