SHEF_A,1,2,3,4,5,6,7,8,9,10
Flooding,89.0,88.0,111.0,115.0,144.0,164.0,224.0,150.0,202.0,225.0
Floral displays,,,5.0,3.0,7.0,3.0,7.0,,10.0,14.0
Fly-tipping,18971.0,19585.0,21236.0,25130.0,27834.0,27494.0,23634.0,22936.0,18502.0,12800.0
Flyposting,320.0,435.0,421.0,570.0,722.0,568.0,444.0,598.0,523.0,534.0
Garden Waste,,82.0,164.0,277.0,512.0,633.0,479.0,564.0,339.0,282.0
Gates/Stiles RoW,,1.0,8.0,,9.0,4.0,12.0,16.0,18.0,8.0
General Highways Enquiries,88.0,96.0,65.0,134.0,245.0,308.0,324.0,323.0,612.0,839.0
Graffiti,1540.0,1887.0,2446.0,3066.0,3699.0,3284.0,3309.0,2710.0,2954.0,3698.0
Grass/Weed Control,269.0,456.0,389.0,509.0,566.0,601.0,1029.0,789.0,661.0,552.0
Grids and Drains,15.0,28.0,23.0,19.0,9.0,49.0,22.0,24.0,3.0,
Grit Bins,5.0,3.0,3.0,5.0,4.0,6.0,8.0,9.0,8.0,4.0
Gritting,4.0,5.0,6.0,9.0,5.0,13.0,9.0,19.0,10.0,9.0
Grounds Maintenance,1.0,1.0,,2.0,1.0,3.0,3.0,6.0,11.0,4.0
Gullies,127.0,109.0,54.0,128.0,84.0,74.0,125.0,172.0,128.0,131.0
Gully/Manhole Defects,33.0,45.0,68.0,69.0,78.0,68.0,156.0,78.0,124.0,186.0
Highway Condition,6702.0,8455.0,9717.0,9938.0,10662.0,10863.0,11383.0,12433.0,11712.0,11598.0
Highway Drainage,3.0,11.0,10.0,10.0,28.0,21.0,39.0,28.0,23.0,38.0
Ice & Snow,8.0,6.0,4.0,6.0,2.0,12.0,12.0,14.0,10.0,13.0
Leafing,2.0,11.0,10.0,36.0,54.0,37.0,56.0,78.0,112.0,144.0
Lewisham Homes,,18.0,56.0,50.0,117.0,115.0,74.0,206.0,86.0,19.0
Lit Signs,,,,,,,,,,1.0
Litter/Litter Bin,221.0,196.0,152.0,269.0,325.0,459.0,1045.0,499.0,611.0,692.0
Manhole Covers,125.0,120.0,149.0,227.0,241.0,276.0,345.0,303.0,350.0,281.0
Manhole Defects,2.0,14.0,8.0,16.0,26.0,20.0,11.0,16.0,15.0,5.0
Missed Bin Collection,,32.0,201.0,304.0,489.0,542.0,279.0,330.0,154.0,115.0
Noise,15.0,14.0,11.0,19.0,11.0,11.0,8.0,7.0,5.0,2.0
Obstruction,234.0,288.0,259.0,551.0,321.0,264.0,490.0,345.0,538.0,584.0
Open Spaces/Parks,1778.0,1950.0,1911.0,2400.0,2418.0,2290.0,2331.0,1692.0,2012.0,2015.0
Other,6867.0,7267.0,7042.0,7503.0,6672.0,6609.0,6867.0,6864.0,6580.0,6668.0
Overgrown Vegetation,364.0,451.0,531.0,571.0,831.0,774.0,1145.0,1038.0,1530.0,1956.0
Parking,3873.0,4477.0,4462.0,4599.0,4318.0,4155.0,3834.0,3667.0,3415.0,3376.0
Pavement /Footway Defects,6172.0,7236.0,7226.0,8762.0,8367.0,7832.0,8750.0,8720.0,9215.0,10764.0
Pest Control,2.0,4.0,8.0,1.0,8.0,1.0,,1.0,,5.0
Phoenix HA,,5.0,30.0,7.0,12.0,4.0,6.0,18.0,,
Potholes,12010.0,15619.0,17112.0,19683.0,21709.0,23921.0,27724.0,30749.0,30237.0,31858.0
Property Damage,8.0,15.0,17.0,26.0,11.0,9.0,13.0,17.0,7.0,12.0
Protected Trees,,,,1.0,,,,1.0,,1.0
Public Toilets,56.0,54.0,51.0,81.0,74.0,90.0,68.0,79.0,74.0,75.0
Recycling,244.0,65.0,119.0,56.0,67.0,88.0,53.0,74.0,29.0,13.0
Retaining Wall,14.0,7.0,3.0,7.0,3.0,4.0,6.0,1.0,5.0,7.0
Right of Way,287.0,557.0,529.0,532.0,772.0,471.0,658.0,651.0,663.0,344.0
Road Markings,175.0,241.0,299.0,319.0,335.0,382.0,361.0,418.0,449.0,437.0
Road Safety,5.0,7.0,11.0,11.0,10.0,11.0,14.0,11.0,5.0,4.0
Road Surface Defects,574.0,862.0,790.0,1073.0,1673.0,1168.0,2254.0,2057.0,3712.0,5241.0
Road Works,26.0,36.0,73.0,47.0,103.0,103.0,134.0,101.0,125.0,129.0
Road/Pavement Defects,2.0,97.0,347.0,846.0,1290.0,1434.0,1572.0,1345.0,1246.0,1543.0
Rubbish,4825.0,4257.0,4221.0,4905.0,4831.0,4629.0,3640.0,3314.0,2702.0,2861.0
Salt Bins,,,2.0,2.0,1.0,2.0,6.0,1.0,7.0,3.0
Shopping Trolley,51.0,60.0,102.0,92.0,118.0,278.0,56.0,54.0,31.0,23.0
Sign or Marking,,1.0,,,2.0,2.0,4.0,,2.0,5.0
Skips,1.0,2.0,5.0,11.0,10.0,15.0,10.0,17.0,9.0,14.0
Spillage on Road,4.0,13.0,10.0,25.0,29.0,23.0,43.0,28.0,65.0,90.0
Street Cleaning,3975.0,4499.0,4285.0,4896.0,5451.0,4704.0,6085.0,4864.0,5773.0,6201.0
Street Furniture,40.0,39.0,63.0,122.0,121.0,114.0,162.0,142.0,150.0,165.0
Street Lights,9688.0,9133.0,9623.0,10772.0,9524.0,8831.0,10619.0,9130.0,9592.0,11964.0
Street Name Plates,529.0,535.0,490.0,565.0,599.0,521.0,552.0,590.0,581.0,641.0
Street Signs,1919.0,2221.0,2400.0,2721.0,3106.0,3014.0,3617.0,3569.0,3632.0,3945.0
To Let Signs,1.0,,1.0,3.0,2.0,14.0,1.0,,,1.0
Trade Waste,,7.0,20.0,28.0,58.0,45.0,32.0,33.0,21.0,14.0
Traffic Lights,1120.0,1462.0,1391.0,1541.0,1374.0,1324.0,1257.0,1410.0,1384.0,1469.0
Trees and Hedges RoW,45.0,44.0,89.0,80.0,120.0,93.0,162.0,94.0,202.0,243.0
Trees on RoW,13.0,61.0,59.0,76.0,56.0,50.0,46.0,75.0,73.0,101.0
Trip Hazard,58.0,62.0,56.0,85.0,96.0,82.0,78.0,91.0,45.0,21.0
Untaxed Vehcile,,2.0,4.0,10.0,18.0,20.0,15.0,17.0,8.0,16.0
Utility Works,54.0,65.0,54.0,64.0,55.0,52.0,62.0,80.0,73.0,55.0
Vehicle Access,1.0,2.0,,2.0,3.0,5.0,5.0,,4.0,1.0
Zebra Crossing,,,,3.0,1.0,2.0,1.0,,,
