SHEF_A,1,2,3,4,5,6,7,8,9,10
Litter/Litter Bin,190.0,312.0,442.0,545.0,502.0,933.0,745.0,538.0,559.0,560.0
Manhole Covers,149.0,208.0,426.0,494.0,439.0,440.0,593.0,497.0,509.0,415.0
Manhole Defects,2.0,12.0,22.0,30.0,25.0,45.0,30.0,8.0,18.0,5.0
Missed Bin Collection,47.0,475.0,654.0,597.0,233.0,272.0,146.0,21.0,1.0,
Noise,10.0,12.0,22.0,23.0,13.0,9.0,8.0,3.0,2.0,1.0
Obstruction,274.0,452.0,715.0,1148.0,682.0,792.0,854.0,688.0,713.0,426.0
Open Spaces/Parks,2131.0,3043.0,2905.0,2764.0,2161.0,2132.0,2178.0,1901.0,2070.0,1961.0
Other,9615.0,9355.0,9893.0,9803.0,10116.0,10436.0,10801.0,9653.0,9221.0,8419.0
Overgrown Vegetation,471.0,890.0,1268.0,1723.0,1631.0,1663.0,2129.0,2030.0,2372.0,2098.0
Parking,4191.0,5202.0,5068.0,5242.0,5108.0,4580.0,4485.0,4440.0,4094.0,3816.0
Pavement /Footway Defects,6991.0,8050.0,8584.0,9873.0,9880.0,10009.0,10482.0,10460.0,11484.0,12472.0
Pest Control,2.0,8.0,5.0,3.0,1.0,,5.0,4.0,2.0,1.0
Phoenix HA,15.0,32.0,34.0,1.0,,,,,,
Potholes,13227.0,14779.0,18505.0,24355.0,29736.0,36016.0,38583.0,38217.0,39275.0,38263.0
Property Damage,7.0,2.0,8.0,4.0,23.0,12.0,20.0,16.0,24.0,19.0
Protected Trees,,,,,1.0,,,,2.0,
Public Toilets,65.0,84.0,85.0,97.0,100.0,97.0,110.0,83.0,70.0,61.0
Recycling,104.0,134.0,179.0,104.0,59.0,126.0,136.0,77.0,21.0,12.0
Retaining Wall,7.0,7.0,10.0,5.0,3.0,2.0,7.0,2.0,11.0,3.0
Right of Way,113.0,153.0,458.0,793.0,943.0,954.0,778.0,618.0,444.0,292.0
Road Markings,164.0,251.0,397.0,616.0,501.0,789.0,632.0,709.0,631.0,574.0
Road Safety,13.0,16.0,30.0,49.0,38.0,43.0,33.0,34.0,40.0,18.0
Road Surface Defects,385.0,922.0,1294.0,1939.0,2141.0,2197.0,3303.0,3476.0,4506.0,3798.0
Road Works,42.0,152.0,227.0,349.0,243.0,263.0,338.0,300.0,241.0,189.0
Road/Pavement Defects,118.0,1190.0,1827.0,1889.0,1353.0,1375.0,1173.0,1075.0,948.0,466.0
Rubbish,6923.0,6965.0,6520.0,5874.0,4417.0,4235.0,3459.0,3122.0,2689.0,2273.0
Salt Bins,,,,,1.0,1.0,7.0,4.0,6.0,6.0
Shopping Trolley,90.0,181.0,251.0,184.0,84.0,52.0,15.0,8.0,,
Sign or Marking,,,,,,1.0,3.0,3.0,6.0,3.0
Skips,1.0,15.0,12.0,17.0,12.0,18.0,9.0,6.0,9.0,5.0
Spillage on Road,7.0,31.0,34.0,111.0,77.0,40.0,64.0,54.0,51.0,43.0
Street Cleaning,5283.0,6377.0,6128.0,6855.0,6320.0,5768.0,5512.0,5098.0,4935.0,3407.0
Street Furniture,84.0,212.0,334.0,336.0,273.0,248.0,234.0,197.0,160.0,137.0
Street Lights,9607.0,10324.0,10595.0,11714.0,12041.0,12314.0,13371.0,13720.0,15058.0,16523.0
Street Name Plates,522.0,600.0,666.0,727.0,690.0,724.0,840.0,873.0,896.0,1002.0
Street Signs,1801.0,2455.0,2901.0,3596.0,3729.0,4366.0,4571.0,4288.0,4343.0,4191.0
To Let Signs,1.0,,1.0,2.0,14.0,5.0,,,,
Trade Waste,7.0,48.0,57.0,53.0,21.0,51.0,18.0,3.0,,
Traffic Lights,1644.0,1729.0,1832.0,1901.0,1752.0,1617.0,1553.0,1549.0,1561.0,1402.0
Trees and Hedges RoW,14.0,30.0,68.0,67.0,103.0,170.0,206.0,211.0,168.0,135.0
Trees on RoW,1.0,16.0,27.0,55.0,64.0,102.0,65.0,59.0,88.0,133.0
Trenches,,,,,,,,1.0,,
Trip Hazard,166.0,135.0,146.0,228.0,125.0,216.0,204.0,144.0,170.0,85.0
Untaxed Vehcile,,14.0,37.0,28.0,13.0,19.0,9.0,8.0,10.0,3.0
Utility Works,34.0,117.0,170.0,183.0,171.0,139.0,166.0,83.0,112.0,72.0
Vehicle Access,1.0,1.0,4.0,2.0,2.0,9.0,5.0,2.0,4.0,1.0
Verge Damage,3.0,13.0,14.0,30.0,18.0,15.0,31.0,26.0,24.0,16.0
Zebra Crossing,,11.0,8.0,3.0,2.0,1.0,12.0,,9.0,7.0
