SHEF_A,1,2,3,4,5,6,7,8,9,10
Fences,6.0,17.0,26.0,27.0,33.0,39.0,19.0,27.0,26.0,16.0
Flooding,140.0,208.0,320.0,635.0,490.0,633.0,679.0,720.0,549.0,407.0
Floral displays,,3.0,2.0,7.0,8.0,3.0,1.0,6.0,14.0,5.0
Fly-tipping,30999.0,36287.0,36428.0,33040.0,30749.0,26727.0,18906.0,15996.0,12146.0,8426.0
Flyposting,609.0,746.0,649.0,649.0,656.0,656.0,589.0,659.0,590.0,596.0
Garden Waste,41.0,419.0,615.0,541.0,656.0,571.0,261.0,173.0,55.0,
Gates/Stiles RoW,,,2.0,2.0,,2.0,20.0,31.0,30.0,8.0
General Highways Enquiries,41.0,133.0,279.0,309.0,319.0,326.0,515.0,455.0,552.0,198.0
Graffiti,2540.0,4566.0,4438.0,5200.0,4244.0,3654.0,3632.0,3423.0,3112.0,2816.0
Grass/Weed Control,64.0,217.0,188.0,327.0,432.0,671.0,845.0,961.0,1204.0,1597.0
Grids and Drains,33.0,29.0,12.0,6.0,28.0,23.0,4.0,23.0,33.0,1.0
Grit Bins,6.0,12.0,22.0,47.0,24.0,23.0,32.0,15.0,16.0,24.0
Gritting,10.0,8.0,6.0,12.0,20.0,9.0,15.0,6.0,7.0,3.0
Grounds Maintenance,,,,,2.0,5.0,3.0,7.0,6.0,11.0
Gullies,74.0,157.0,140.0,196.0,199.0,275.0,356.0,423.0,416.0,577.0
Gully/Manhole Defects,27.0,56.0,42.0,82.0,70.0,152.0,154.0,123.0,164.0,82.0
Highway Condition,9509.0,10767.0,10942.0,12014.0,13719.0,15777.0,16521.0,16201.0,16028.0,16405.0
Highway Drainage,,2.0,2.0,2.0,5.0,22.0,56.0,20.0,45.0,57.0
Ice & Snow,1.0,7.0,5.0,7.0,9.0,10.0,9.0,17.0,12.0,14.0
Leafing,2.0,26.0,40.0,61.0,91.0,78.0,80.0,96.0,63.0,54.0
Lewisham Homes,19.0,211.0,222.0,148.0,60.0,42.0,24.0,15.0,,
Lit Signs,,,,,,,,,1.0,
Litter/Litter Bin,109.0,389.0,398.0,531.0,496.0,932.0,649.0,632.0,571.0,619.0
Manhole Covers,149.0,201.0,360.0,504.0,414.0,414.0,580.0,548.0,550.0,450.0
Manhole Defects,2.0,12.0,12.0,36.0,27.0,40.0,25.0,18.0,20.0,5.0
Missed Bin Collection,47.0,464.0,626.0,392.0,462.0,255.0,120.0,74.0,6.0,
Noise,10.0,12.0,20.0,25.0,10.0,5.0,12.0,6.0,2.0,1.0
Obstruction,274.0,438.0,583.0,1165.0,686.0,714.0,917.0,728.0,779.0,460.0
Open Spaces/Parks,2367.0,3251.0,3045.0,2874.0,2462.0,2269.0,2449.0,2403.0,2406.0,2389.0
Other,10676.0,10211.0,10245.0,10461.0,10582.0,11216.0,12298.0,11637.0,10560.0,10047.0
Overgrown Vegetation,470.0,864.0,1109.0,1669.0,1640.0,1498.0,2084.0,2162.0,2488.0,2291.0
Parking,4753.0,5620.0,5365.0,5524.0,5415.0,5123.0,4966.0,5156.0,4851.0,4429.0
Pavement /Footway Defects,7847.0,8847.0,9004.0,10393.0,10366.0,10724.0,11766.0,12178.0,13024.0,14669.0
Pest Control,2.0,8.0,3.0,5.0,,1.0,,9.0,,3.0
Phoenix HA,15.0,32.0,34.0,1.0,,,,,,
Potholes,16379.0,17275.0,19845.0,25187.0,32293.0,39263.0,44993.0,47364.0,46134.0,45812.0
Property Damage,7.0,2.0,8.0,4.0,20.0,12.0,21.0,15.0,25.0,21.0
Protected Trees,,,,,1.0,,,,1.0,1.0
Public Toilets,74.0,93.0,85.0,104.0,111.0,98.0,129.0,101.0,94.0,76.0
Recycling,104.0,124.0,189.0,80.0,78.0,102.0,145.0,90.0,28.0,12.0
Retaining Wall,7.0,7.0,10.0,5.0,1.0,3.0,7.0,3.0,11.0,3.0
Right of Way,111.0,150.0,431.0,680.0,950.0,895.0,858.0,680.0,483.0,308.0
Road Markings,164.0,240.0,319.0,640.0,481.0,736.0,639.0,756.0,696.0,593.0
Road Safety,13.0,16.0,21.0,52.0,40.0,37.0,39.0,33.0,45.0,18.0
Road Surface Defects,385.0,897.0,1181.0,1759.0,2143.0,2057.0,2972.0,3806.0,4587.0,4174.0
Road Works,42.0,121.0,222.0,330.0,263.0,251.0,339.0,306.0,264.0,206.0
Road/Pavement Defects,116.0,1160.0,1739.0,1760.0,1359.0,1284.0,1331.0,1097.0,1049.0,519.0
Rubbish,7906.0,7712.0,7007.0,6523.0,5238.0,4963.0,4085.0,4417.0,3535.0,3198.0
Salt Bins,,,,,,2.0,7.0,2.0,7.0,7.0
Shopping Trolley,90.0,181.0,242.0,168.0,98.0,60.0,9.0,17.0,,
Sign or Marking,,,,,,1.0,3.0,3.0,6.0,3.0
Skips,1.0,15.0,10.0,16.0,14.0,14.0,12.0,7.0,7.0,8.0
Spillage on Road,7.0,31.0,32.0,93.0,88.0,44.0,50.0,66.0,53.0,48.0
Street Cleaning,5737.0,6788.0,6215.0,6673.0,6769.0,6323.0,5410.0,6213.0,5571.0,4104.0
Street Furniture,84.0,203.0,297.0,332.0,276.0,235.0,238.0,235.0,165.0,150.0
Street Lights,10999.0,11808.0,11555.0,12592.0,13383.0,13925.0,15111.0,16462.0,17828.0,20047.0
Street Name Plates,578.0,651.0,678.0,730.0,736.0,799.0,930.0,983.0,992.0,1141.0
Street Signs,1996.0,2612.0,2886.0,3602.0,3912.0,4543.0,5017.0,5164.0,4863.0,5014.0
To Let Signs,1.0,,1.0,1.0,15.0,2.0,3.0,,,
Trade Waste,7.0,45.0,59.0,40.0,33.0,51.0,13.0,10.0,,
Traffic Lights,1844.0,1889.0,1884.0,2013.0,1890.0,1829.0,1928.0,1874.0,1801.0,1844.0
Trees and Hedges RoW,14.0,30.0,50.0,79.0,91.0,148.0,226.0,173.0,213.0,148.0
Trees on RoW,1.0,16.0,26.0,44.0,64.0,85.0,86.0,62.0,86.0,140.0
Trenches,,,,,,,,,1.0,
Trip Hazard,166.0,131.0,114.0,250.0,126.0,172.0,240.0,147.0,186.0,87.0
Untaxed Vehcile,,13.0,37.0,26.0,15.0,14.0,14.0,8.0,10.0,4.0
Utility Works,34.0,93.0,169.0,184.0,155.0,165.0,146.0,109.0,101.0,91.0
Vehicle Access,1.0,1.0,4.0,1.0,3.0,8.0,5.0,3.0,4.0,1.0
Verge Damage,3.0,13.0,13.0,30.0,14.0,16.0,33.0,27.0,24.0,17.0
Zebra Crossing,,11.0,8.0,3.0,2.0,1.0,2.0,10.0,8.0,8.0
