SHEF_A,1,2,3,4,5,6,7,8,9,10
Garden Waste,33.0,252.0,623.0,530.0,411.0,747.0,326.0,179.0,190.0,41.0
Gates/Stiles RoW,,,3.0,,,1.0,9.0,8.0,28.0,27.0
General Highways Enquiries,24.0,125.0,200.0,333.0,289.0,402.0,346.0,449.0,399.0,467.0
Graffiti,1672.0,2133.0,3400.0,3607.0,3855.0,2526.0,2946.0,2636.0,2402.0,3416.0
Grass/Weed Control,45.0,122.0,199.0,253.0,393.0,463.0,526.0,894.0,1287.0,1639.0
Grids and Drains,33.0,19.0,26.0,13.0,15.0,34.0,15.0,34.0,1.0,2.0
Grit Bins,1.0,3.0,5.0,6.0,9.0,4.0,1.0,7.0,10.0,9.0
Gritting,8.0,8.0,6.0,11.0,17.0,11.0,7.0,13.0,4.0,4.0
Grounds Maintenance,,,,,2.0,4.0,3.0,7.0,7.0,9.0
Gullies,47.0,75.0,72.0,83.0,60.0,54.0,97.0,151.0,199.0,294.0
Gully/Manhole Defects,26.0,42.0,53.0,77.0,40.0,89.0,116.0,130.0,193.0,139.0
Highway Condition,6942.0,7391.0,9040.0,9009.0,9623.0,10796.0,11242.0,11443.0,13191.0,14786.0
Highway Drainage,,2.0,3.0,8.0,9.0,10.0,23.0,10.0,93.0,53.0
Ice & Snow,3.0,4.0,9.0,4.0,3.0,8.0,10.0,5.0,7.0,34.0
Leafing,1.0,16.0,32.0,54.0,75.0,35.0,88.0,69.0,99.0,71.0
Lewisham Homes,16.0,139.0,229.0,187.0,88.0,24.0,22.0,2.0,20.0,14.0
Lit Signs,,,,,,,,,1.0,
Litter/Litter Bin,73.0,256.0,256.0,344.0,408.0,409.0,518.0,443.0,539.0,1223.0
Manhole Covers,40.0,86.0,149.0,160.0,216.0,251.0,260.0,366.0,401.0,488.0
Manhole Defects,2.0,10.0,11.0,17.0,12.0,28.0,20.0,22.0,7.0,4.0
Missed Bin Collection,43.0,176.0,642.0,532.0,328.0,389.0,176.0,63.0,58.0,39.0
Noise,9.0,7.0,9.0,7.0,26.0,16.0,9.0,11.0,3.0,6.0
Obstruction,131.0,251.0,274.0,391.0,612.0,348.0,398.0,447.0,508.0,514.0
Open Spaces/Parks,1800.0,2360.0,2501.0,2307.0,2456.0,1894.0,1886.0,1675.0,1883.0,2035.0
Other,6462.0,6518.0,6471.0,6458.0,6723.0,7015.0,6842.0,6917.0,7215.0,8318.0
Overgrown Vegetation,178.0,410.0,512.0,753.0,963.0,893.0,1121.0,1145.0,1527.0,1689.0
Parking,3410.0,4086.0,4450.0,4613.0,4281.0,4339.0,4096.0,3825.0,3577.0,3499.0
Pavement /Footway Defects,5398.0,6739.0,6755.0,7688.0,8345.0,7993.0,8320.0,9519.0,9899.0,12388.0
Pest Control,,4.0,5.0,2.0,6.0,,,1.0,2.0,10.0
Phoenix HA,15.0,20.0,46.0,,1.0,,,,,
Potholes,10080.0,11827.0,13584.0,16745.0,19019.0,23287.0,25214.0,31717.0,37131.0,42018.0
Property Damage,4.0,7.0,6.0,14.0,18.0,14.0,10.0,20.0,18.0,24.0
Protected Trees,,,,1.0,,,,,1.0,1.0
Public Toilets,51.0,60.0,67.0,89.0,67.0,71.0,75.0,74.0,59.0,89.0
Recycling,70.0,51.0,121.0,95.0,155.0,69.0,67.0,95.0,52.0,33.0
Retaining Wall,7.0,3.0,11.0,5.0,3.0,2.0,6.0,5.0,6.0,9.0
Right of Way,106.0,156.0,214.0,593.0,847.0,736.0,728.0,553.0,736.0,795.0
Road Markings,60.0,134.0,185.0,300.0,298.0,452.0,384.0,429.0,518.0,656.0
Road Safety,2.0,4.0,10.0,5.0,12.0,18.0,17.0,11.0,8.0,2.0
Road Surface Defects,253.0,654.0,844.0,1300.0,1615.0,1146.0,2167.0,2399.0,3779.0,5247.0
Road Works,13.0,18.0,35.0,49.0,61.0,139.0,100.0,166.0,154.0,142.0
Road/Pavement Defects,106.0,496.0,1054.0,1268.0,1466.0,1180.0,1068.0,935.0,1005.0,1144.0
Rubbish,5073.0,4966.0,5305.0,5027.0,4066.0,3632.0,3318.0,2883.0,2812.0,3103.0
Salt Bins,,,,,,2.0,2.0,5.0,5.0,10.0
Shopping Trolley,51.0,91.0,253.0,179.0,115.0,68.0,67.0,26.0,5.0,10.0
Sign or Marking,,,,,,3.0,1.0,,8.0,4.0
Skips,1.0,1.0,19.0,10.0,11.0,10.0,15.0,6.0,6.0,15.0
Spillage on Road,2.0,14.0,7.0,41.0,42.0,39.0,34.0,28.0,50.0,73.0
Street Cleaning,4161.0,5279.0,5171.0,5051.0,6598.0,4670.0,4638.0,4801.0,5188.0,5176.0
Street Furniture,31.0,77.0,128.0,134.0,151.0,100.0,120.0,144.0,115.0,118.0
Street Lights,7293.0,7714.0,8393.0,9033.0,9834.0,10209.0,9574.0,11603.0,10962.0,14261.0
Street Name Plates,372.0,423.0,462.0,502.0,595.0,583.0,597.0,700.0,617.0,752.0
Street Signs,1362.0,1811.0,2097.0,2622.0,2694.0,3035.0,3264.0,3728.0,4324.0,5207.0
To Let Signs,,,1.0,,2.0,2.0,14.0,2.0,,2.0
Trade Waste,5.0,14.0,57.0,60.0,18.0,44.0,37.0,9.0,8.0,6.0
Traffic Lights,1294.0,1276.0,1314.0,1380.0,1293.0,1287.0,1340.0,1309.0,1311.0,1928.0
Trees and Hedges RoW,15.0,32.0,70.0,84.0,53.0,136.0,180.0,180.0,192.0,230.0
Trees on RoW,4.0,20.0,30.0,56.0,70.0,73.0,53.0,62.0,75.0,167.0
Trip Hazard,56.0,65.0,72.0,95.0,83.0,91.0,121.0,58.0,25.0,8.0
Untaxed Vehcile,,7.0,27.0,15.0,18.0,9.0,9.0,12.0,8.0,5.0
Utility Works,9.0,33.0,35.0,46.0,40.0,66.0,55.0,90.0,120.0,120.0
Vehicle Access,1.0,1.0,,4.0,2.0,4.0,1.0,4.0,2.0,4.0
Zebra Crossing,,4.0,2.0,,,,1.0,,,
