SHEF_A,1,2,3,4,5,6,7,8,9,10
Road Surface Defects,390.0,690.0,807.0,1212.0,1374.0,1601.0,1766.0,3106.0,4348.0,4110.0
Road Works,13.0,30.0,77.0,61.0,46.0,66.0,156.0,91.0,188.0,149.0
Road/Pavement Defects,11.0,163.0,541.0,742.0,958.0,1157.0,1288.0,1491.0,1556.0,1815.0
Rubbish,4365.0,4842.0,4218.0,3996.0,3964.0,4531.0,4300.0,3682.0,3154.0,3133.0
Salt Bins,,,,1.0,3.0,3.0,4.0,3.0,6.0,4.0
Shopping Trolley,43.0,82.0,30.0,133.0,88.0,182.0,163.0,91.0,27.0,26.0
Sign or Marking,,1.0,,,,4.0,,4.0,4.0,3.0
Skips,2.0,,10.0,10.0,4.0,10.0,16.0,14.0,17.0,11.0
Spillage on Road,1.0,16.0,11.0,30.0,25.0,25.0,29.0,65.0,56.0,72.0
Street Cleaning,3931.0,4489.0,4093.0,4503.0,5084.0,5089.0,5212.0,6514.0,6350.0,5468.0
Street Furniture,32.0,33.0,89.0,87.0,95.0,135.0,151.0,146.0,155.0,195.0
Street Lights,8528.0,8648.0,8548.0,9347.0,9930.0,10384.0,10110.0,10288.0,11456.0,11637.0
Street Name Plates,447.0,508.0,488.0,464.0,590.0,557.0,644.0,599.0,600.0,706.0
Street Signs,1365.0,2004.0,2121.0,2571.0,2704.0,2948.0,3546.0,4067.0,4516.0,4302.0
To Let Signs,1.0,,,,4.0,3.0,1.0,13.0,1.0,
Trade Waste,,1.0,16.0,34.0,14.0,49.0,52.0,51.0,24.0,17.0
Traffic Lights,1036.0,1434.0,1272.0,1341.0,1290.0,1325.0,1414.0,1341.0,1572.0,1707.0
Trees and Hedges RoW,33.0,39.0,102.0,88.0,103.0,91.0,118.0,131.0,273.0,194.0
Trees on RoW,1.0,60.0,40.0,85.0,63.0,53.0,49.0,85.0,73.0,101.0
Trip Hazard,51.0,45.0,75.0,94.0,86.0,102.0,95.0,55.0,61.0,10.0
Untaxed Vehcile,,4.0,11.0,10.0,19.0,12.0,22.0,8.0,10.0,14.0
Utility Works,24.0,35.0,47.0,78.0,65.0,60.0,54.0,94.0,78.0,79.0
Vehicle Access,1.0,2.0,,,3.0,5.0,7.0,3.0,1.0,1.0
Zebra Crossing,,,,2.0,2.0,2.0,,1.0,,
